variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,3.660000402305741e-06,0.0020991539995520725,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.3792177140712738,0.6158065557228778,0.38937830924987793,15.40510082244873,9.740740776062012,27.309993743896484,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,1.7900001694215462e-06,0.0017303569993600831,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.1850215196609497,1.0885869371166226,0.7861592173576355,27.232240676879883,19.66666603088379,52.77476501464844,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.006255974999476166,0.0017152370000985684,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9778038263320923,0.988839636307168,0.7673014998435974,24.73694610595703,19.194917678833008,51.04433822631836,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.017498831000011705,0.0018098470000040834,test,0,0,A,not_applicable,not_applicable,6,10.0,predictions/trad_spatial_linear.npz,0.3980623781681061,0.630921847908365,0.4090382158756256,15.78322696685791,10.232555389404297,29.560029983520508,,
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7001,completed,5,0.4173490107059479,2.2850863390003724,0.011842343999887817,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7001.npz,0.47216594219207764,0.6871433199792294,0.4717436134815216,17.18967056274414,11.801201820373535,33.24832534790039,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7002,completed,14,0.6503434181213379,3.742182213999513,0.012045892000060121,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7002.npz,0.6046745181083679,0.7776082034729108,0.5746620297431946,19.4527530670166,14.375823974609375,40.03400421142578,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7003,completed,5,0.7520609498023987,2.2328865999998015,0.011805764000200725,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7003.npz,0.5928839445114136,0.7699895742874793,0.562157392501831,19.262163162231445,14.063006401062012,41.470699310302734,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7001,completed,5,0.4173490107059479,2.2138036289998126,0.011634065000180271,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7001.npz,0.47216594219207764,0.6871433199792294,0.4717436134815216,17.18967056274414,11.801201820373535,33.24832534790039,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7002,completed,14,0.6503434181213379,3.660145537000062,0.012012592999781191,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7002.npz,0.6046745181083679,0.7776082034729108,0.5746620297431946,19.4527530670166,14.375823974609375,40.03400421142578,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7003,completed,5,0.7520609498023987,2.1708070140002746,0.011938272999941546,test,16903,16900,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7003.npz,0.5928839445114136,0.7699895742874793,0.562157392501831,19.262163162231445,14.063006401062012,41.470699310302734,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 1, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
