variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,3.349996404722333e-06,0.0019555619946913794,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.9005950093269348,0.9489968436864976,0.6077926754951477,70.6818618774414,45.26876449584961,56.63493728637695,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,1.8199934856966138e-06,0.0017874640034278855,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.5623300075531006,1.2499320011717039,0.890012264251709,93.09569549560547,66.28865814208984,77.84979248046875,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.009602813006495126,0.0018992130062542856,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9850364923477173,0.9924900464728688,0.7523180246353149,73.92125701904297,56.03309631347656,71.84814453125,,
trad_ar,trad_ar,deterministic,completed,0,,0.008559238005545922,0.001911572995595634,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.6616194248199463,0.8133999169043148,0.556810736656189,60.58251953125,41.47159957885742,55.07723617553711,,
trad_ridge,trad_ridge,deterministic,completed,0,,0.012356413004454225,0.0019189519953215495,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.66038578748703,0.8126412415617547,0.5567246675491333,60.5260124206543,41.465187072753906,55.05506896972656,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.07458344999758992,0.0027568310033529997,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,1.1091307401657104,1.0531527620272902,0.6711603403091431,78.439453125,49.988433837890625,64.46196746826172,,
center_gru_default,center_gru,2047,completed,11,1.205498456954956,2.854764748000889,0.008979341000667773,test,33324,33324,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.6443799138069153,0.8027327785800922,0.5584393739700317,59.788021087646484,41.5929069519043,55.356693267822266,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2048,completed,32,1.1524977684020996,6.031864899996435,0.009243377004167996,test,33324,33324,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.6670607924461365,0.8167378970307038,0.5582758188247681,60.83113098144531,41.58072280883789,54.7769660949707,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2049,completed,11,1.1976032257080078,2.785517420998076,0.009327837004093453,test,33324,33324,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.6483575105667114,0.8052065018159699,0.5575196743011475,59.97227096557617,41.5244026184082,54.54298782348633,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2047,completed,21,1.0952608585357666,2.645053276006365,0.007070488994941115,test,43624,43624,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.6656304597854614,0.8158617896344095,0.5568150281906128,60.76588439941406,41.471927642822266,55.19599914550781,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2048,completed,15,1.1543034315109253,2.2610198269976536,0.007201467000413686,test,43624,43624,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.6706386804580688,0.8189253204401906,0.5650936365127563,60.99405288696289,42.08852005004883,55.04178237915039,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2049,completed,24,1.1488240957260132,2.9167301879933802,0.007059739000396803,test,43624,43624,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.6661714911460876,0.8161932927598019,0.5560994148254395,60.79056930541992,41.41862487792969,55.143577575683594,[9],"{""hidden_size"": 100}"
center_tcn_default,center_tcn,2047,completed,29,1.164625883102417,173.84480699199776,0.579368708000402,test,67274,67274,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.7133691310882568,0.8446118227258347,0.5941315293312073,62.90719985961914,44.251277923583984,58.680267333984375,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2048,completed,26,1.198692798614502,158.84442904300522,0.25884222699096426,test,67274,67274,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.7004382610321045,0.8369218966140775,0.5940414667129517,62.334449768066406,44.24456787109375,58.1094856262207,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2049,completed,36,1.158290147781372,186.55550627299817,0.2577318080002442,test,67274,67274,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.6934121251106262,0.8327137113742191,0.5927314162254333,62.021018981933594,44.14699935913086,58.039581298828125,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,9,1.323131799697876,2.945595223995042,0.02183645300101489,test,21726,21723,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.7162864208221436,0.8463370610000153,0.5853878855705261,63.03569793701172,43.600040435791016,57.519840240478516,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,10,1.4310357570648193,2.9043345160025638,0.012106050999136642,test,21726,21723,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.7352261543273926,0.8574532957120129,0.6469591856002808,63.86363983154297,48.185909271240234,63.46608352661133,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,1,1.3793610334396362,1.4472707859968068,0.012076170998625457,test,21726,21723,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.7672654986381531,0.8759369261757111,0.6479848623275757,65.24031066894531,48.26231002807617,64.11006927490234,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,9,1.339734673500061,2.7554988240008242,0.021563771995715797,test,21342,21339,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.713738203048706,0.8448302806177735,0.5962743759155273,62.9234733581543,44.4108772277832,59.33827590942383,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,18,1.5207747220993042,4.340374446008354,0.012065839997376315,test,21342,21339,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.8866927623748779,0.9416436493572704,0.7045719027519226,70.13419342041016,52.47694396972656,68.4693374633789,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,13,1.651511788368225,3.371710866005742,0.01205499900970608,test,21342,21339,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,0.964691162109375,0.9821869282928658,0.7420236468315125,73.15387725830078,55.26637649536133,71.61359405517578,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2047,completed,40,1.3298463821411133,78.39814278300037,0.14532049700210337,test,21119,21116,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.831378698348999,0.9117997029770294,0.6072915196418762,67.91139221191406,45.2314453125,59.169185638427734,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2048,completed,32,1.3771525621414185,77.65863814399927,0.14426667099178303,test,21119,21116,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.8277626037597656,0.9098145985637764,0.6041910648345947,67.76354217529297,45.00051498413086,58.473331451416016,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2049,completed,40,1.3418031930923462,77.49026625600527,0.1452247109991731,test,21119,21116,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.8318414092063904,0.9120534026066622,0.6034905910491943,67.93029022216797,44.94834518432617,58.798362731933594,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,40,1.3289376497268677,26.23673100299493,0.0498767769895494,test,21095,21092,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.8250158429145813,0.9083038274248223,0.6061654686927795,67.65101623535156,45.14756774902344,59.43362045288086,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,40,1.3740288019180298,25.58797250300995,0.04988333399523981,test,21095,21092,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.8214811682701111,0.9063559831931993,0.6035370826721191,67.50594329833984,44.951812744140625,58.61571502685547,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 24, ""seq_len"": 24, ""stride"": 2}"
