arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,9,0.9284324645996094,15,16.684719643999415,False,False,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,20,0.8823777437210083,26,12.19990713199877,True,True,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,10,0.896660566329956,16,17.805993576999754,False,False,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,30,0.8532991409301758,30,14.292405239997606,True,True,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,12,0.9127321839332581,18,19.923746114996902,False,False,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,20,0.8725873231887817,26,11.931200891001936,True,True,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,13,0.8985121250152588,19,20.96707662799963,False,False,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,29,0.8549460768699646,30,13.874916052998742,True,True,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,7,0.9207839369773865,13,14.512727472003462,False,False,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,28,0.867387056350708,30,14.375019448001694,True,True,da99a913672434c66e3689f610f129a4d64416b65da2f63f0b8c02a338ad16df
