variant,runs,rmse_ugm3_mean,rmse_ugm3_std,mae_ugm3_mean,mae_ugm3_std,smape_percent_mean,smape_percent_std,best_valid_loss_mean,best_valid_loss_std,training_seconds_mean,training_seconds_std,test_inference_seconds_mean,test_inference_seconds_std,alpha_mean,alpha_std,spatial_residual_rms_ratio_mean,spatial_residual_rms_ratio_std,gate_normalized_entropy_mean,gate_normalized_entropy_std,null_neighbor_weight_mean_mean,null_neighbor_weight_mean_std,gate_sample_std_mean_mean,gate_sample_std_mean_std,neighbor_out_weight_norm_mean,neighbor_out_weight_norm_std,zero_neighbor_rmse_ugm3_mean,zero_neighbor_rmse_ugm3_std,shuffle_neighbor_rmse_ugm3_mean,shuffle_neighbor_rmse_ugm3_std,center_copy_neighbor_rmse_ugm3_mean,center_copy_neighbor_rmse_ugm3_std
degraded_patchtst,3,42.194159189860024,0.9545808746290725,26.095576604207356,0.5551702010887585,40.03546651204427,1.2864272015194274,0.45773181319236755,0.006804558713752264,46.57424422300149,6.45187545723932,0.08027531133363179,0.003321658473139367,0.0,0.0,0.0,0.0,0.999557614326477,0.00046571883513574425,0.058887952317794166,0.00847937236921916,0.0013640099593127768,0.000553744623440404,0.0,0.0,42.194159189860024,0.9545808746290725,42.194159189860024,0.9545808746290725,42.194159189860024,0.9545808746290725
st_pairwise_delta,3,41.99688212076823,0.7217045012404903,25.94072087605794,0.14841039020855307,39.86399586995443,0.7498972005184062,0.452724148829778,0.004508498058519418,48.71918984633279,8.90757677677051,0.07855472566977066,0.00048509703379578554,0.026429705321788788,0.0018587661847728112,0.04527419511132671,0.017516069483807153,0.8796471357345581,0.13468480104470812,0.17820965374509493,0.1850081909850681,0.030172402039170265,0.008799600094874306,1.0084286133448284,0.202990866111933,42.08055750528971,0.7130452880050948,42.06306076049805,0.7381395987844962,42.40960566202799,1.0008549760786178
