arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,5,0.7127188444137573,11,4.941917975000251,False,False,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,27,0.6748695373535156,30,6.4341448280029,True,True,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,4,0.7049336433410645,10,4.440806665999844,False,False,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,28,0.6649163961410522,30,6.225020756999584,True,True,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,5,0.7043646574020386,11,4.98096429799989,False,False,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,27,0.656275749206543,30,6.4190116619975015,True,True,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,7,0.7189759016036987,13,5.719761066000501,False,False,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,28,0.672069251537323,30,6.501559012001962,True,True,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,6,0.7212992310523987,12,5.226199717999407,False,False,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,23,0.6719437837600708,29,6.49515596999845,True,True,953e5cffce2ddd703a5af188846c915bd202e5958e0c74d0a616dba1d8650c4f
