variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,11,0.11834537237882614,5901,0.4705580770969391,0.6859723588432256,0.42923077940940857,51.106746673583984,31.978822708129883,43.70318603515625
st_time,2047,11,0.11694031953811646,5901,0.4710436463356018,0.6863261952858872,0.4276680052280426,51.13311004638672,31.862394332885742,43.339080810546875
st_rfft,2048,12,0.11902537941932678,5901,0.46909499168395996,0.6849050968447818,0.4254474937915802,51.0272331237793,31.696956634521484,43.36348342895508
st_time,2048,18,0.1324034035205841,5901,0.46881404519081116,0.6846999672782315,0.423450767993927,51.01194763183594,31.54819679260254,42.93049240112305
st_rfft,2049,29,0.14879471063613892,5901,0.4772721827030182,0.6908488855770256,0.4319485127925873,51.47005844116211,32.18130111694336,43.7794189453125
st_time,2049,29,0.13909462094306946,5901,0.477164089679718,0.6907706491156945,0.4311065673828125,51.4642333984375,32.11857604980469,43.29389953613281
st_rfft,2050,27,0.14678095281124115,5901,0.47211480140686035,0.68710610636703,0.4277766942977905,51.19121170043945,31.8704891204834,43.539085388183594
st_time,2050,29,0.15030862390995026,5901,0.4717457890510559,0.686837527404448,0.42611730098724365,51.17120361328125,31.746862411499023,42.99361038208008
st_rfft,2051,21,0.1316818743944168,5901,0.4676525890827179,0.6838512916436715,0.43050795793533325,50.9487190246582,32.073974609375,44.00514221191406
st_time,2051,10,0.11492271721363068,5901,0.4666551947593689,0.6831216544359935,0.42882946133613586,50.89436340332031,31.94892120361328,43.4773063659668
