result_dir,variant,seed,metric,recorded,recomputed,relative_difference,pass
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_default,2047,rmse_ugm3,32.01430130004883,32.01430130004883,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_default,2047,mae_ugm3,19.059295654296875,19.059295654296875,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_default,2047,smape_percent,29.78770446777344,29.787704467773438,1.1926778992466811e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_default,2047,mse_scaled,0.2195340096950531,0.2195340096950531,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_default,2047,rmse_scaled,0.4685445653244236,0.4685445653244236,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_default,2047,mae_scaled,0.2925801277160644,0.29258012771606445,1.8972973887388844e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_default,2047,rmse_ugm3,34.915809631347656,34.915809631347656,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_default,2047,mae_ugm3,21.8029842376709,21.8029842376709,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_default,2047,smape_percent,34.54327774047852,34.543277740478516,2.0569638500965749e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_default,2047,mse_scaled,0.6220071911811829,0.6220071911811829,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_default,2047,rmse_scaled,0.788674325169257,0.788674325169257,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_default,2047,mae_scaled,0.5610116124153137,0.5610116124153137,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_default,2047,rmse_ugm3,58.77178955078125,58.77178955078125,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_default,2047,mae_ugm3,41.80643081665039,41.80643081665039,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_default,2047,smape_percent,56.026309967041016,56.026309967041016,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_default,2047,mse_scaled,0.0936167538166046,0.09361675381660461,1.4824042964575626e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_default,2047,rmse_scaled,0.3059685503717737,0.3059685503717737,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_default,2047,mae_scaled,0.1946358531713485,0.19463585317134857,4.2780775222118264e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_default,2047,rmse_ugm3,22.800687789916992,22.800687789916992,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_default,2047,mae_ugm3,14.504209518432615,14.504209518432617,1.2247181324447739e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_default,2047,smape_percent,28.353086471557617,28.353086471557617,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_default,2047,mse_scaled,0.1269600093364715,0.12696000933647156,4.3723335813674416e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_default,2047,rmse_scaled,0.356314480952531,0.356314480952531,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_default,2047,mae_scaled,0.2244956195354461,0.22449561953544617,2.4727053180872e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_default,2047,rmse_ugm3,26.552453994750977,26.552453994750977,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_default,2047,mae_ugm3,16.72934913635254,16.72934913635254,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_default,2047,smape_percent,46.62931060791016,46.629310607910156,1.523811367778541e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_default,2047,mse_scaled,0.1094513610005378,0.10945136100053787,6.339705454985738e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_default,2047,rmse_scaled,0.3308343407213614,0.3308343407213614,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_default,2047,mae_scaled,0.1758348494768142,0.17583484947681427,4.73550761380021e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_default,2047,rmse_ugm3,24.6536808013916,24.6536808013916,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_default,2047,mae_ugm3,13.103161811828612,13.103161811828613,1.3556703831564384e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_default,2047,smape_percent,22.593692779541016,22.593692779541016,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_default,2047,mse_scaled,0.1113707944750785,0.11137079447507858,7.476531638240165e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_default,2047,rmse_scaled,0.333722631050216,0.333722631050216,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_default,2047,mae_scaled,0.1802945882081985,0.18029458820819855,3.0789138921438566e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_default,2047,rmse_ugm3,24.868915557861328,24.868915557861328,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_default,2047,mae_ugm3,13.435503005981444,13.435503005981445,1.322136460845137e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_default,2047,smape_percent,25.608491897583008,25.608491897583008,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_default,2047,mse_scaled,0.104437343776226,0.10443734377622604,3.9864441126202544e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_default,2047,rmse_scaled,0.3231676713042721,0.3231676713042721,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_default,2047,mae_scaled,0.2006172835826873,0.20061728358268738,4.1505260842876064e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_default,2047,rmse_ugm3,24.082365036010746,24.082365036010742,1.475234543404716e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_default,2047,mae_ugm3,14.949943542480469,14.949943542480469,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_default,2047,smape_percent,27.57681655883789,27.57681655883789,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_default,2047,mse_scaled,0.1043090969324112,0.1043090969324112,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_default,2047,rmse_scaled,0.3229691888283016,0.32296918882830167,1.7187754482911039e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_default,2047,mae_scaled,0.1980069130659103,0.19800691306591034,1.4017478069763126e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_default,2047,rmse_ugm3,24.06757164001465,24.06757164001465,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_default,2047,mae_ugm3,14.75541877746582,14.75541877746582,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_default,2047,smape_percent,24.60544776916504,24.60544776916504,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_mlp_matched,2047,mse_scaled,0.1128943338990211,0.11289433389902115,4.91708922087357e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_mlp_matched,2047,rmse_scaled,0.3359975206739198,0.3359975206739198,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_mlp_matched,2047,mae_scaled,0.1890369057655334,0.18903690576553345,2.9365245377063843e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_mlp_matched,2047,rmse_ugm3,25.03843879699707,25.03843879699707,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_mlp_matched,2047,mae_ugm3,14.086977005004885,14.086977005004883,1.2609922191036008e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_mlp_matched,2047,smape_percent,24.55370330810547,24.55370330810547,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_matched,2047,mse_scaled,0.1848779320716858,0.1848779320716858,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_matched,2047,rmse_scaled,0.429974338852548,0.42997433885254804,1.2910340505295684e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_matched,2047,mae_scaled,0.2595580220222473,0.2595580220222473,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_matched,2047,rmse_ugm3,32.04156494140625,32.04156494140625,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_matched,2047,mae_ugm3,19.34218978881836,19.34218978881836,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_gru_matched,2047,smape_percent,30.20333671569824,30.203336715698242,1.1762652955340433e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_matched,2047,mse_scaled,0.228252425789833,0.22825242578983307,2.4320070658250345e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_matched,2047,rmse_scaled,0.4777577061543153,0.4777577061543153,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_matched,2047,mae_scaled,0.3045467436313629,0.3045467436313629,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_matched,2047,rmse_ugm3,35.60236740112305,35.60236740112305,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_matched,2047,mae_ugm3,22.69473648071289,22.69473648071289,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_lstm_matched,2047,smape_percent,35.47233200073242,35.47233200073242,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_matched,2047,mse_scaled,0.6887645125389099,0.6887645125389099,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_matched,2047,rmse_scaled,0.8299183770340972,0.8299183770340972,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_matched,2047,mae_scaled,0.6034896373748779,0.6034896373748779,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_matched,2047,rmse_ugm3,61.84527587890625,61.84527587890625,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_matched,2047,mae_ugm3,44.97187805175781,44.97187805175781,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tcn_matched,2047,smape_percent,58.97237777709961,58.97237777709961,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_matched,2047,mse_scaled,0.0936167538166046,0.09361675381660461,1.4824042964575626e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_matched,2047,rmse_scaled,0.3059685503717737,0.3059685503717737,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_matched,2047,mae_scaled,0.1946358531713485,0.19463585317134857,4.2780775222118264e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_matched,2047,rmse_ugm3,22.800687789916992,22.800687789916992,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_matched,2047,mae_ugm3,14.504209518432615,14.504209518432617,1.2247181324447739e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_resnet_matched,2047,smape_percent,28.353086471557617,28.353086471557617,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_matched,2047,mse_scaled,0.1196901053190231,0.11969010531902313,2.318953228560452e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_matched,2047,rmse_scaled,0.3459625779170677,0.3459625779170677,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_matched,2047,mae_scaled,0.1880269646644592,0.18802696466445923,1.47614868245944e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_matched,2047,rmse_ugm3,25.78103256225586,25.78103256225586,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_matched,2047,mae_ugm3,14.011713981628418,14.011713981628418,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,center_tst_matched,2047,smape_percent,23.73436164855957,23.73436164855957,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_matched,2047,mse_scaled,0.1094513610005378,0.10945136100053787,6.339705454985738e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_matched,2047,rmse_scaled,0.3308343407213614,0.3308343407213614,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_matched,2047,mae_scaled,0.1758348494768142,0.17583484947681427,4.73550761380021e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_matched,2047,rmse_ugm3,24.6536808013916,24.6536808013916,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_matched,2047,mae_ugm3,13.103161811828612,13.103161811828613,1.3556703831564384e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_all_matched,2047,smape_percent,22.593692779541016,22.593692779541016,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_matched,2047,mse_scaled,0.1113707944750785,0.11137079447507858,7.476531638240165e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_matched,2047,rmse_scaled,0.333722631050216,0.333722631050216,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_matched,2047,mae_scaled,0.1802945882081985,0.18029458820819855,3.0789138921438566e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_matched,2047,rmse_ugm3,24.868915557861328,24.868915557861328,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_matched,2047,mae_ugm3,13.435503005981444,13.435503005981445,1.322136460845137e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,plain_patchtst_top5_matched,2047,smape_percent,25.608491897583008,25.608491897583008,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_matched,2047,mse_scaled,0.1598583608865738,0.1598583608865738,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_matched,2047,rmse_scaled,0.3998229119079768,0.3998229119079768,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_matched,2047,mae_scaled,0.265565425157547,0.265565425157547,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_matched,2047,rmse_ugm3,29.794687271118164,29.794687271118164,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_matched,2047,mae_ugm3,19.789857864379883,19.789857864379883,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_tst_matched,2047,smape_percent,46.20283889770508,46.20283889770508,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_matched,2047,mse_scaled,0.1074540019035339,0.10745400190353394,3.8745288854685415e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_matched,2047,rmse_scaled,0.327801772270276,0.32780177227027607,1.6934365804919534e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_matched,2047,mae_scaled,0.2034021764993667,0.20340217649936676,2.7291326074591274e-16,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_matched,2047,rmse_ugm3,24.42769432067871,24.42769432067871,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_matched,2047,mae_ugm3,15.157474517822266,15.157474517822266,0.0,True
experiments/results/baselines_p1_smoke/beijing/24h_1h,multi_gru_matched,2047,smape_percent,26.4102725982666,26.4102725982666,0.0,True
