variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,4,0.10421404987573624,10,11673,17.882004089653826,13.13101563048876,42.05125414182614,39768
st_time,7001,17,0.11816272139549255,23,11673,17.85237119469274,13.131165591122711,41.984261076803406,39768
st_rfft,7002,28,0.11851637810468674,30,11673,17.806849302186958,13.130950697565241,41.93516594992705,39768
st_time,7002,15,0.11567424237728119,21,11673,17.781207957324174,13.102415433425918,41.874178204168956,39768
st_rfft,7003,9,0.11001390963792801,15,11673,17.841669486192462,13.115127510382745,41.95540536555634,39768
st_time,7003,6,0.10604524612426758,12,11673,17.837691679343934,13.104304947572032,41.943482445451565,39768
st_rfft,7004,2,0.10179352015256882,8,11673,18.189715011822546,13.298972798842248,42.277121911885175,39768
st_time,7004,10,0.10924701392650604,16,11673,18.15806141669637,13.308771269394823,42.21754542100255,39768
st_rfft,7005,3,0.10291802883148193,9,11673,18.12087058504538,13.306288431837535,42.24091423338127,39768
st_time,7005,1,0.10081639140844345,7,11673,18.13376603726552,13.29704509700383,42.25460405982954,39768
