variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,2,1.1151018142700195,2.4912860240001464,0.024382634001085535,test,21906,21903,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.6073865294456482,0.7793500686120765,0.5998006463050842,58.032501220703125,44.66276550292969,63.5759162902832,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,9,0.9609683752059937,4.382425057992805,0.013790716999210417,test,21906,21903,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.5095821022987366,0.7138501959786356,0.4869192838668823,53.15520477294922,36.25731658935547,50.43132781982422,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,1,1.1195605993270874,2.209043976996327,0.013843666994944215,test,21906,21903,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.6349884867668152,0.7968616484477185,0.5530641078948975,59.336456298828125,41.182640075683594,56.84479904174805,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,6,1.14785897731781,3.449120713004959,0.023502238997025415,test,21522,21519,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.973385751247406,0.9866031376634711,0.7415491938591003,73.46511840820312,55.21774673461914,69.9471664428711,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,9,0.9026304483413696,4.180004686990287,0.013894907999201678,test,21522,21519,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.5402634143829346,0.7350261317687519,0.49613896012306213,54.73202133178711,36.94384002685547,60.5438232421875,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,4,1.0968890190124512,3.149393321000389,0.013778798005660065,test,21522,21519,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,0.6779283881187439,0.8233640677845638,0.562357485294342,61.309898376464844,41.8746452331543,60.31498336791992,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2047,completed,10,0.8357337713241577,65.2715799669968,0.19682690300396644,test,21299,21296,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.5399831533432007,0.7348354600474862,0.45486393570899963,54.71781921386719,33.870391845703125,44.74000549316406,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2048,completed,12,0.8245947957038879,71.54665459399985,0.19689049498992972,test,21299,21296,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.590864896774292,0.768677368454602,0.47434771060943604,57.2377815246582,35.32120132446289,45.78852844238281,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2049,completed,12,0.8216550946235657,71.75954764899507,0.19674013199983165,test,21299,21296,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.579709529876709,0.7613865837251855,0.4679024815559387,56.694889068603516,34.84127426147461,46.58149719238281,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,10,0.831061065196991,22.728234218986472,0.061135666008340195,test,21275,21272,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.5472095012664795,0.7397361024490284,0.45710474252700806,55.082733154296875,34.03724670410156,45.60664749145508,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,10,0.831078827381134,22.072263415000634,0.060635397996520624,test,21275,21272,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.5597063302993774,0.7481352353013306,0.46765077114105225,55.708160400390625,34.822532653808594,46.38428497314453,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,12,0.8197482824325562,24.727459197994904,0.060969220008701086,test,21275,21272,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.5975808501243591,0.7730335375159082,0.4761573374271393,57.56215286254883,35.455955505371094,48.264549255371094,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 12, ""seq_len"": 48, ""stride"": 2}"
multi_gru_default,multi_gru,2047,completed,7,0.7598215937614441,4.104361662990414,0.017177240995806642,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.5084249973297119,0.7130392677333499,0.4655114412307739,53.094818115234375,34.663230895996094,48.76110076904297,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2048,completed,8,0.7553701400756836,4.37266806900152,0.017105642007663846,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.48257341980934143,0.6946750461973867,0.4494698643684387,51.72736740112305,33.46873092651367,47.27827453613281,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2049,completed,6,0.7404158115386963,3.8375638789875666,0.017168681006296538,test,37212,37212,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.46786749362945557,0.6840084017243176,0.4420061409473419,50.933101654052734,32.9129638671875,46.47312927246094,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
