arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,22,0.12041106075048447,30,10.96359376500186,False,False,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,2,0.11964447796344757,10,1.91807765500198,True,True,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,25,0.11888483911752701,33,10.579431648002355,False,False,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,2,0.1160421147942543,10,1.746431573999871,True,True,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,18,0.11979536712169647,26,8.46078917900013,False,False,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,40,0.11473868787288666,40,6.924345955001627,True,True,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,28,0.12046132981777191,36,11.587208112003282,False,False,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,1,0.12015623599290848,9,1.5771695700022974,True,True,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,15,0.11635255813598633,23,7.493279704998713,False,False,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,2,0.11356809735298157,10,1.7562575800002378,True,True,d5050e20c4250d8ebf9b6824b6eea65d1ab1cc24155a11b380680f5430130218
