variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.13121719658374786,30,610,6.05128508672789,4.284137848445347,18.64925386589753,1680
st_time,7001,14,0.1137927696108818,20,610,6.077412439161905,4.29624848933447,18.626870141032413,1680
st_rfft,7002,30,0.12517938017845154,30,610,5.962774759199531,4.24190441313244,18.715038116368458,1680
st_time,7002,9,0.10816557705402374,15,610,5.981328968514584,4.245798360733759,18.60546684753731,1680
st_rfft,7003,22,0.11927418410778046,28,610,5.993507737332348,4.319563485327221,19.311523963425287,1680
st_time,7003,7,0.10494298487901688,13,610,5.982303101690595,4.288079358282543,19.000949584572513,1680
st_rfft,7004,30,0.12912464141845703,30,610,6.027270793140788,4.30718188853491,18.978401889762466,1680
st_time,7004,30,0.12169001996517181,30,610,6.000406424883338,4.259101103601002,18.559962058209855,1680
st_rfft,7005,20,0.12107729911804199,26,610,6.019518269305008,4.305774207342239,19.06060440960445,1680
st_time,7005,10,0.10998007655143738,16,610,6.002535780121887,4.26506997857775,18.65407130150941,1680
