arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,18,0.20426292717456818,24,25.91995978200066,False,False,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,6,0.19938436150550842,12,5.680987226998695,True,True,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,22,0.18941719830036163,28,30.221677989000455,False,False,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,10,0.1861003339290619,16,7.504438587002369,True,True,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,28,0.19103020429611206,30,33.23617730800106,False,False,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,6,0.18933384120464325,12,5.654920759003289,True,True,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,22,0.19160610437393188,28,30.632352707998507,False,False,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,5,0.18929390609264374,11,5.292128492001211,True,True,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,26,0.1886657476425171,30,32.85571844600054,False,False,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,6,0.18669559061527252,12,5.752963377002743,True,True,8bc0b1f608448e5471f3840b05fa15a7212d65f5b76746afd381b9e8b725f1c2
