arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,5,0.41346949338912964,13,2.8193157380010234,False,False,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,40,0.3803560435771942,40,5.530621418998635,True,True,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,8,0.4067642092704773,16,3.403248074999283,False,False,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,37,0.3747820258140564,40,5.504311056000006,True,True,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,14,0.4083217978477478,22,4.591536497999186,False,False,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,39,0.37649697065353394,40,5.504853598999034,True,True,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,5,0.4072834551334381,13,2.8914600829994015,False,False,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,40,0.37706083059310913,40,5.722938317001535,True,True,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,11,0.4010293781757355,19,4.072465664001356,False,False,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,39,0.36956557631492615,40,5.508886734001862,True,True,5816d0352e3a096a1dd0f72c857696da503085bb6e2a68edfbb9058b20d43ca6
