task,seed,variant,variable,lag,horizon_step,mean_weight,std_weight
168h_6h,2060,F11,O3,2,6,0.029155759140849113,0.004499902483075857
168h_6h,2060,F11,O3,3,1,0.001754739205352962,0.00048526638420298696
168h_6h,2060,F11,O3,3,2,0.003337366506457329,0.002128953579813242
168h_6h,2060,F11,O3,3,3,0.00708374148234725,0.0009869366185739636
168h_6h,2060,F11,O3,3,4,0.013351067900657654,0.0020169978961348534
168h_6h,2060,F11,O3,3,5,0.004691131412982941,0.0006177600007504225
168h_6h,2060,F11,O3,3,6,0.020209722220897675,0.0030711940489709377
168h_6h,2060,F11,O3,6,1,0.012077346444129944,0.003112288424745202
168h_6h,2060,F11,O3,6,2,0.010583476163446903,0.0007084992830641568
168h_6h,2060,F11,O3,6,3,0.006589436903595924,0.0011173586826771498
168h_6h,2060,F11,O3,6,4,0.025208070874214172,0.006816730368882418
168h_6h,2060,F11,O3,6,5,0.010833973996341228,0.0023269164375960827
168h_6h,2060,F11,O3,6,6,0.011902890168130398,0.0025049217510968447
168h_6h,2060,F11,O3,12,1,0.003045780584216118,0.0005402697715908289
168h_6h,2060,F11,O3,12,2,0.0026004125829786062,0.0004922310472466052
168h_6h,2060,F11,O3,12,3,0.043599117547273636,0.018960410729050636
168h_6h,2060,F11,O3,12,4,0.010318195447325706,0.0034471950493752956
168h_6h,2060,F11,O3,12,5,0.005622202064841986,0.0014477672521024942
168h_6h,2060,F11,O3,12,6,0.01338618528097868,0.0036828750744462013
168h_6h,2060,F11,SO2,0,1,0.02102755941450596,0.007778458762913942
168h_6h,2060,F11,SO2,0,2,0.008636008016765118,0.0027440383564680815
168h_6h,2060,F11,SO2,0,3,0.04942263662815094,0.02683699131011963
168h_6h,2060,F11,SO2,0,4,0.03880539536476135,0.021473700180649757
168h_6h,2060,F11,SO2,0,5,0.01653093285858631,0.0030326193664222956
168h_6h,2060,F11,SO2,0,6,0.009306139312684536,0.002731396583840251
168h_6h,2060,F11,SO2,1,1,0.011881697922945023,0.004464300349354744
168h_6h,2060,F11,SO2,1,2,0.04567861557006836,0.012357913888990879
168h_6h,2060,F11,SO2,1,3,0.007217675447463989,0.0030708075501024723
168h_6h,2060,F11,SO2,1,4,0.049360405653715134,0.012781741097569466
168h_6h,2060,F11,SO2,1,5,0.004988958593457937,0.0006383665604516864
168h_6h,2060,F11,SO2,1,6,0.05341239646077156,0.04730746150016785
168h_6h,2060,F11,SO2,2,1,0.0007630353793501854,0.00033918797271326184
168h_6h,2060,F11,SO2,2,2,0.007293540518730879,0.006154707632958889
168h_6h,2060,F11,SO2,2,3,0.04094159975647926,0.025431441143155098
168h_6h,2060,F11,SO2,2,4,0.020540110766887665,0.008205672726035118
168h_6h,2060,F11,SO2,2,5,0.003825793042778969,0.001130074029788375
168h_6h,2060,F11,SO2,2,6,0.0443868525326252,0.010174437426030636
168h_6h,2060,F11,SO2,3,1,0.0009306888096034527,0.00034312770003452897
168h_6h,2060,F11,SO2,3,2,0.007886621169745922,0.007489178795367479
168h_6h,2060,F11,SO2,3,3,0.021473830565810204,0.01310085691511631
168h_6h,2060,F11,SO2,3,4,0.01384522020816803,0.005564936436712742
168h_6h,2060,F11,SO2,3,5,0.003067745128646493,0.00045170847442932427
168h_6h,2060,F11,SO2,3,6,0.031830888241529465,0.009640460833907127
168h_6h,2060,F11,SO2,6,1,0.006514505948871374,0.0024320257361978292
168h_6h,2060,F11,SO2,6,2,0.021429739892482758,0.0052353269420564175
168h_6h,2060,F11,SO2,6,3,0.01910444162786007,0.011438463814556599
168h_6h,2060,F11,SO2,6,4,0.024588653817772865,0.006718176882714033
168h_6h,2060,F11,SO2,6,5,0.006903067231178284,0.0011270607355982065
168h_6h,2060,F11,SO2,6,6,0.019630642607808113,0.00796480756253004
168h_6h,2060,F11,SO2,12,1,0.0015236983308568597,0.000451782630989328
168h_6h,2060,F11,SO2,12,2,0.005822423845529556,0.0026968580204993486
168h_6h,2060,F11,SO2,12,3,0.09711888432502747,0.028797458857297897
168h_6h,2060,F11,SO2,12,4,0.00936431996524334,0.0010834508575499058
168h_6h,2060,F11,SO2,12,5,0.0033893354702740908,0.0005556820542551577
168h_6h,2060,F11,SO2,12,6,0.022906145080924034,0.011211391538381577
168h_6h,2060,F11,temperature,0,1,0.014648874290287495,0.012192395515739918
168h_6h,2060,F11,temperature,0,2,0.03170882537961006,0.0030622812919318676
168h_6h,2060,F11,temperature,0,3,0.03188538923859596,0.005625954829156399
168h_6h,2060,F11,temperature,0,4,0.039486002177000046,0.011309563182294369
168h_6h,2060,F11,temperature,0,5,0.03911231830716133,0.0048279729671776295
168h_6h,2060,F11,temperature,0,6,0.00701436260715127,0.002524737035855651
168h_6h,2060,F11,temperature,1,1,0.005736853927373886,0.0013433947460725904
168h_6h,2060,F11,temperature,1,2,0.16912543773651123,0.01893586851656437
168h_6h,2060,F11,temperature,1,3,0.0048378161154687405,0.000570890901144594
168h_6h,2060,F11,temperature,1,4,0.05284646525979042,0.0036016174126416445
168h_6h,2060,F11,temperature,1,5,0.012224019505083561,0.002959376433864236
168h_6h,2060,F11,temperature,1,6,0.027016326785087585,0.006205819547176361
168h_6h,2060,F11,temperature,2,1,0.0005483738495968282,0.0004217317618895322
168h_6h,2060,F11,temperature,2,2,0.02220102585852146,0.00986966211348772
168h_6h,2060,F11,temperature,2,3,0.025565534830093384,0.00850503146648407
168h_6h,2060,F11,temperature,2,4,0.021356232464313507,0.0029939867090433836
168h_6h,2060,F11,temperature,2,5,0.010278510861098766,0.006208582315593958
168h_6h,2060,F11,temperature,2,6,0.035826727747917175,0.017303014174103737
168h_6h,2060,F11,temperature,3,1,0.0005552593502216041,0.0002467990852892399
168h_6h,2060,F11,temperature,3,2,0.023315763100981712,0.012416042387485504
168h_6h,2060,F11,temperature,3,3,0.013643167912960052,0.004129804205149412
168h_6h,2060,F11,temperature,3,4,0.014286771416664124,0.0020987221505492926
168h_6h,2060,F11,temperature,3,5,0.007630458567291498,0.0022726973984390497
168h_6h,2060,F11,temperature,3,6,0.023570077493786812,0.008714750409126282
168h_6h,2060,F11,temperature,6,1,0.004885766189545393,0.0037597978953272104
168h_6h,2060,F11,temperature,6,2,0.0774201825261116,0.008776320144534111
168h_6h,2060,F11,temperature,6,3,0.0124157490208745,0.003066148841753602
168h_6h,2060,F11,temperature,6,4,0.026066673919558525,0.0014390749856829643
168h_6h,2060,F11,temperature,6,5,0.017855066806077957,0.006915585603564978
168h_6h,2060,F11,temperature,6,6,0.01310651283711195,0.0032597475219517946
168h_6h,2060,F11,temperature,12,1,0.0011423601536080241,0.0007704132003709674
168h_6h,2060,F11,temperature,12,2,0.0188163910061121,0.0023008871357887983
168h_6h,2060,F11,temperature,12,3,0.07244051247835159,0.007508929818868637
168h_6h,2060,F11,temperature,12,4,0.01038247998803854,0.0008969716145657003
168h_6h,2060,F11,temperature,12,5,0.00922881904989481,0.0037749463226646185
168h_6h,2060,F11,temperature,12,6,0.014234949834644794,0.002401705365628004
168h_6h,2060,F11,pressure_hPa_fixed,0,1,0.0696185901761055,0.03576413169503212
168h_6h,2060,F11,pressure_hPa_fixed,0,2,0.012921451590955257,0.0034816733095794916
168h_6h,2060,F11,pressure_hPa_fixed,0,3,0.023789500817656517,0.004709050990641117
168h_6h,2060,F11,pressure_hPa_fixed,0,4,0.03333156555891037,0.00584020558744669
168h_6h,2060,F11,pressure_hPa_fixed,0,5,0.11846581846475601,0.03824370726943016
168h_6h,2060,F11,pressure_hPa_fixed,0,6,0.0015014997916296124,0.0005527224275283515
168h_6h,2060,F11,pressure_hPa_fixed,1,1,0.03394656255841255,0.005572972819209099
168h_6h,2060,F11,pressure_hPa_fixed,1,2,0.0686071515083313,0.01743234321475029
168h_6h,2060,F11,pressure_hPa_fixed,1,3,0.0037252772599458694,0.0010328801581636071
168h_6h,2060,F11,pressure_hPa_fixed,1,4,0.045875757932662964,0.005024277605116367
168h_6h,2060,F11,pressure_hPa_fixed,1,5,0.035174835473299026,0.007629760075360537
168h_6h,2060,F11,pressure_hPa_fixed,1,6,0.005831343587487936,0.0014783928636461496
168h_6h,2060,F11,pressure_hPa_fixed,2,1,0.00262302253395319,0.001460955012589693
168h_6h,2060,F11,pressure_hPa_fixed,2,2,0.008450132794678211,0.0029882024973630905
168h_6h,2060,F11,pressure_hPa_fixed,2,3,0.017957601696252823,0.0023554193321615458
168h_6h,2060,F11,pressure_hPa_fixed,2,4,0.018335683271288872,0.0013108492130413651
168h_6h,2060,F11,pressure_hPa_fixed,2,5,0.025471793487668037,0.003072667634114623
168h_6h,2060,F11,pressure_hPa_fixed,2,6,0.007672266568988562,0.0038677381817251444
168h_6h,2060,F11,pressure_hPa_fixed,3,1,0.0029365073423832655,0.0009128529927693307
168h_6h,2060,F11,pressure_hPa_fixed,3,2,0.008825751952826977,0.003891079453751445
168h_6h,2060,F11,pressure_hPa_fixed,3,3,0.009719341062009335,0.0012677022023126483
168h_6h,2060,F11,pressure_hPa_fixed,3,4,0.012243847362697124,0.0009164754301309586
168h_6h,2060,F11,pressure_hPa_fixed,3,5,0.021513530984520912,0.004171853419393301
168h_6h,2060,F11,pressure_hPa_fixed,3,6,0.005015369970351458,0.0018806186271831393
168h_6h,2060,F11,pressure_hPa_fixed,6,1,0.023141197860240936,0.012138543650507927
168h_6h,2060,F11,pressure_hPa_fixed,6,2,0.031165556982159615,0.00673865620046854
168h_6h,2060,F11,pressure_hPa_fixed,6,3,0.008961034007370472,0.0012394847581163049
168h_6h,2060,F11,pressure_hPa_fixed,6,4,0.022732123732566833,0.0026474238839000463
168h_6h,2060,F11,pressure_hPa_fixed,6,5,0.04823965206742287,0.005860482342541218
168h_6h,2060,F11,pressure_hPa_fixed,6,6,0.0027949318755418062,0.0007123356917873025
168h_6h,2060,F11,pressure_hPa_fixed,12,1,0.0054643708281219006,0.002399470889940858
168h_6h,2060,F11,pressure_hPa_fixed,12,2,0.007496336475014687,0.0007672196952626109
168h_6h,2060,F11,pressure_hPa_fixed,12,3,0.05622518062591553,0.019909678027033806
168h_6h,2060,F11,pressure_hPa_fixed,12,4,0.009110151790082455,0.0018682647496461868
168h_6h,2060,F11,pressure_hPa_fixed,12,5,0.0244231466203928,0.0029557161033153534
168h_6h,2060,F11,pressure_hPa_fixed,12,6,0.003083424409851432,0.0006479501025751233
168h_6h,2060,F11,humidity_clean,0,1,0.010005931369960308,0.003850859822705388
168h_6h,2060,F11,humidity_clean,0,2,0.02138439752161503,0.0034559746272861958
168h_6h,2060,F11,humidity_clean,0,3,0.01350564043968916,0.004811450839042664
168h_6h,2060,F11,humidity_clean,0,4,0.036817893385887146,0.0034264938440173864
168h_6h,2060,F11,humidity_clean,0,5,0.036737110465765,0.004032522439956665
168h_6h,2060,F11,humidity_clean,0,6,0.011546810157597065,0.0016682423884049058
168h_6h,2060,F11,humidity_clean,1,1,0.0053868466056883335,0.0015708821592852473
168h_6h,2060,F11,humidity_clean,1,2,0.11439144611358643,0.02049650438129902
168h_6h,2060,F11,humidity_clean,1,3,0.00215558847412467,0.000951287685893476
168h_6h,2060,F11,humidity_clean,1,4,0.05326693877577782,0.013787154108285904
168h_6h,2060,F11,humidity_clean,1,5,0.011249433271586895,0.0011825059773400426
168h_6h,2060,F11,humidity_clean,1,6,0.05219170078635216,0.022185346111655235
168h_6h,2060,F11,humidity_clean,2,1,0.00037106251693330705,0.00017937278607860208
168h_6h,2060,F11,humidity_clean,2,2,0.014501099474728107,0.005370445549488068
168h_6h,2060,F11,humidity_clean,2,3,0.009821833111345768,0.0017242067260667682
168h_6h,2060,F11,humidity_clean,2,4,0.02102798968553543,0.004756577778607607
168h_6h,2060,F11,humidity_clean,2,5,0.008813351392745972,0.003407194511964917
168h_6h,2060,F11,humidity_clean,2,6,0.05722435191273689,0.013394968584179878
168h_6h,2060,F11,humidity_clean,3,1,0.0004362995096016675,0.0001429854310117662
168h_6h,2060,F11,humidity_clean,3,2,0.015196561813354492,0.006889383774250746
168h_6h,2060,F11,humidity_clean,3,3,0.005335001740604639,0.001127445138990879
168h_6h,2060,F11,humidity_clean,3,4,0.014004851691424847,0.0027466141618788242
168h_6h,2060,F11,humidity_clean,3,5,0.006892845034599304,0.000808132637757808
168h_6h,2060,F11,humidity_clean,3,6,0.03889380767941475,0.006000237073749304
168h_6h,2060,F11,humidity_clean,6,1,0.0031540710479021072,0.0013444374781101942
168h_6h,2060,F11,humidity_clean,6,2,0.05301527678966522,0.008877972140908241
168h_6h,2060,F11,humidity_clean,6,3,0.004938637837767601,0.0013553438475355506
168h_6h,2060,F11,humidity_clean,6,4,0.02700488455593586,0.009329572319984436
168h_6h,2060,F11,humidity_clean,6,5,0.015527855604887009,0.002780936425551772
168h_6h,2060,F11,humidity_clean,6,6,0.02240878902375698,0.003255121409893036
168h_6h,2060,F11,humidity_clean,12,1,0.0007222751155495644,0.00023370032431557775
168h_6h,2060,F11,humidity_clean,12,2,0.012707074172794819,0.0009121790062636137
168h_6h,2060,F11,humidity_clean,12,3,0.03384349122643471,0.0203719399869442
168h_6h,2060,F11,humidity_clean,12,4,0.011231730692088604,0.004342474974691868
168h_6h,2060,F11,humidity_clean,12,5,0.007868919521570206,0.0017829438438639045
168h_6h,2060,F11,humidity_clean,12,6,0.024690011516213417,0.004434029571712017
168h_6h,2060,B1,NO2,0,1,0.3159409761428833,0.05464130640029907
168h_6h,2060,B1,NO2,0,2,0.0042799185030162334,0.0011658004950731993
168h_6h,2060,B1,NO2,0,3,0.016745375469326973,0.0034138404298573732
168h_6h,2060,B1,NO2,0,4,0.033980049192905426,0.0034466427750885487
168h_6h,2060,B1,NO2,0,5,0.14630527794361115,0.03465266898274422
168h_6h,2060,B1,NO2,0,6,0.011592424474656582,0.003549724817276001
168h_6h,2060,B1,NO2,1,1,0.22218197584152222,0.15160684287548065
168h_6h,2060,B1,NO2,1,2,0.02307911030948162,0.006965164095163345
168h_6h,2060,B1,NO2,1,3,0.0026261620223522186,0.0007708938210271299
168h_6h,2060,B1,NO2,1,4,0.048277974128723145,0.009411097504198551
168h_6h,2060,B1,NO2,1,5,0.04371338710188866,0.0060106604360044
168h_6h,2060,B1,NO2,1,6,0.04713774845004082,0.014854902401566505
168h_6h,2060,B1,NO2,2,1,0.011202179826796055,0.0038507257122546434
168h_6h,2060,B1,NO2,2,2,0.0026953481137752533,0.000609915005043149
168h_6h,2060,B1,NO2,2,3,0.012559344060719013,0.0010993322357535362
168h_6h,2060,B1,NO2,2,4,0.01918097771704197,0.002516459906473756
168h_6h,2060,B1,NO2,2,5,0.03276989236474037,0.006855641026049852
168h_6h,2060,B1,NO2,2,6,0.058401528745889664,0.02455315925180912
168h_6h,2060,B1,NO2,3,1,0.014990401454269886,0.004391122609376907
168h_6h,2060,B1,NO2,3,2,0.0027790043968707323,0.000803513394203037
168h_6h,2060,B1,NO2,3,3,0.00680134491994977,0.0007303535821847618
168h_6h,2060,B1,NO2,3,4,0.012842702679336071,0.001627103891223669
168h_6h,2060,B1,NO2,3,5,0.026742691174149513,0.0032674947287887335
168h_6h,2060,B1,NO2,3,6,0.038725074380636215,0.011508350260555744
168h_6h,2060,B1,NO2,6,1,0.09833671897649765,0.02426116354763508
168h_6h,2060,B1,NO2,6,2,0.010623503476381302,0.0030880989506840706
168h_6h,2060,B1,NO2,6,3,0.006293583195656538,0.001005836995318532
168h_6h,2060,B1,NO2,6,4,0.024251995608210564,0.00516845565289259
168h_6h,2060,B1,NO2,6,5,0.060312774032354355,0.007079572882503271
168h_6h,2060,B1,NO2,6,6,0.02179502509534359,0.003663022769615054
168h_6h,2060,B1,NO2,12,1,0.02423323690891266,0.003759666346013546
168h_6h,2060,B1,NO2,12,2,0.002465822035446763,0.0002905428991653025
168h_6h,2060,B1,NO2,12,3,0.04060817137360573,0.017639579251408577
168h_6h,2060,B1,NO2,12,4,0.009955976158380508,0.0028823260217905045
168h_6h,2060,B1,NO2,12,5,0.030458783730864525,0.005063084419816732
168h_6h,2060,B1,NO2,12,6,0.023420026525855064,0.0025470536202192307
168h_6h,2060,B1,CO,0,1,0.007710153236985207,0.005054617300629616
168h_6h,2060,B1,CO,0,2,0.008401699364185333,0.0005747515242546797
168h_6h,2060,B1,CO,0,3,0.04790424183011055,0.0031748295295983553
168h_6h,2060,B1,CO,0,4,0.018864843994379044,0.006598036270588636
168h_6h,2060,B1,CO,0,5,0.051137492060661316,0.00984305888414383
168h_6h,2060,B1,CO,0,6,0.00876333937048912,0.004421412944793701
168h_6h,2060,B1,CO,1,1,0.003216470591723919,0.0008383966633118689
168h_6h,2060,B1,CO,1,2,0.04477115347981453,0.001692557823844254
168h_6h,2060,B1,CO,1,3,0.007404198404401541,0.0010467016836628318
168h_6h,2060,B1,CO,1,4,0.024984007701277733,0.0024346245918422937
168h_6h,2060,B1,CO,1,5,0.016112973913550377,0.0051784999668598175
168h_6h,2060,B1,CO,1,6,0.03146560862660408,0.004674395080655813
168h_6h,2060,B1,CO,2,1,0.0002840582747012377,0.0001761084422469139
168h_6h,2060,B1,CO,2,2,0.006333408877253532,0.0038249308709055185
168h_6h,2060,B1,CO,2,3,0.03699800744652748,0.006225971505045891
168h_6h,2060,B1,CO,2,4,0.010202798992395401,0.0020152823999524117
168h_6h,2060,B1,CO,2,5,0.013916957192122936,0.009687901474535465
168h_6h,2060,B1,CO,2,6,0.045119743794202805,0.02811858057975769
168h_6h,2060,B1,CO,3,1,0.00030094559770077467,0.0001284726895391941
168h_6h,2060,B1,CO,3,2,0.006729232147336006,0.0047329748049378395
168h_6h,2060,B1,CO,3,3,0.01984446495771408,0.0023750343825668097
168h_6h,2060,B1,CO,3,4,0.006850494537502527,0.0013987713027745485
168h_6h,2060,B1,CO,3,5,0.010116378776729107,0.0038905462715774775
168h_6h,2060,B1,CO,3,6,0.029223820194602013,0.014329055324196815
168h_6h,2060,B1,CO,6,1,0.0023954289499670267,0.001448237570002675
168h_6h,2060,B1,CO,6,2,0.02061922289431095,0.0014036064967513084
168h_6h,2060,B1,CO,6,3,0.01816372387111187,0.0015958958538249135
168h_6h,2060,B1,CO,6,4,0.012508366256952286,0.0010823952034115791
168h_6h,2060,B1,CO,6,5,0.023663761094212532,0.011271478608250618
168h_6h,2060,B1,CO,6,6,0.01600661501288414,0.005517374724149704
168h_6h,2060,B1,CO,12,1,0.0005439750384539366,0.00030052621150389314
168h_6h,2060,B1,CO,12,2,0.00516085047274828,0.0013178327353671193
168h_6h,2060,B1,CO,12,3,0.11193250864744186,0.031667593866586685
168h_6h,2060,B1,CO,12,4,0.004973431117832661,0.0004066533874720335
168h_6h,2060,B1,CO,12,5,0.011891975998878479,0.005482751876115799
168h_6h,2060,B1,CO,12,6,0.016792643815279007,0.004193994216620922
168h_6h,2060,B1,O3,0,1,0.045498330146074295,0.012008899822831154
168h_6h,2060,B1,O3,0,2,0.003851560642942786,0.0002845840936060995
168h_6h,2060,B1,O3,0,3,0.018779288977384567,0.003829793306067586
168h_6h,2060,B1,O3,0,4,0.035424988716840744,0.002473056549206376
168h_6h,2060,B1,O3,0,5,0.02819039486348629,0.002967078471556306
168h_6h,2060,B1,O3,0,6,0.005785468965768814,0.0007635077927261591
168h_6h,2060,B1,O3,1,1,0.028604449704289436,0.014248829334974289
168h_6h,2060,B1,O3,1,2,0.02051250822842121,0.000661680765915662
168h_6h,2060,B1,O3,1,3,0.002945287385955453,0.000819288135971874
168h_6h,2060,B1,O3,1,4,0.05060005187988281,0.010433646850287914
168h_6h,2060,B1,O3,1,5,0.008570956997573376,0.0005770960706286132
168h_6h,2060,B1,O3,1,6,0.0283525288105011,0.01618083193898201
168h_6h,2060,B1,O3,2,1,0.0016406186623498797,0.0006353317876346409
168h_6h,2060,B1,O3,2,2,0.002854922553524375,0.0016634423518553376
168h_6h,2060,B1,O3,2,3,0.014140769839286804,0.0019939704798161983
168h_6h,2060,B1,O3,2,4,0.020126044750213623,0.003155564423650503
168h_6h,2060,B1,O3,2,5,0.0067432951182127,0.002460159594193101
168h_6h,2060,B1,O3,2,6,0.02801828645169735,0.0040291594341397285
168h_6h,2060,B1,O3,3,1,0.0020940627437084913,0.0006349216564558446
168h_6h,2060,B1,O3,3,2,0.0030295185279101133,0.002071530558168888
168h_6h,2060,B1,O3,3,3,0.007639563176780939,0.0010895964223891497
168h_6h,2060,B1,O3,3,4,0.013449552468955517,0.0018404931761324406
168h_6h,2060,B1,O3,3,5,0.005289051681756973,0.0006538261077366769
168h_6h,2060,B1,O3,3,6,0.019381169229745865,0.0028232347685843706
168h_6h,2060,B1,O3,6,1,0.014209381304681301,0.004292849451303482
168h_6h,2060,B1,O3,6,2,0.009443006478250027,0.0005793974851258099
168h_6h,2060,B1,O3,6,3,0.007072859909385443,0.0012430951464921236
168h_6h,2060,B1,O3,6,4,0.02551209181547165,0.006284747738391161
168h_6h,2060,B1,O3,6,5,0.012071695178747177,0.00230134348385036
168h_6h,2060,B1,O3,6,6,0.011426775716245174,0.0024069398641586304
168h_6h,2060,B1,O3,12,1,0.0034259334206581116,0.000688323809299618
168h_6h,2060,B1,O3,12,2,0.00234800367616117,0.0005360517534427345
168h_6h,2060,B1,O3,12,3,0.04549138620495796,0.018316874280571938
168h_6h,2060,B1,O3,12,4,0.010488291271030903,0.0033531850203871727
168h_6h,2060,B1,O3,12,5,0.006085151340812445,0.0013010058319196105
168h_6h,2060,B1,O3,12,6,0.012747135944664478,0.003545318264514208
168h_6h,2060,B1,SO2,0,1,0.018357614055275917,0.006220921874046326
168h_6h,2060,B1,SO2,0,2,0.008937341161072254,0.0023121857084333897
168h_6h,2060,B1,SO2,0,3,0.04706783965229988,0.024013398215174675
168h_6h,2060,B1,SO2,0,4,0.0396922342479229,0.02236771583557129
168h_6h,2060,B1,SO2,0,5,0.016003889963030815,0.0021693315356969833
168h_6h,2060,B1,SO2,0,6,0.010063919238746166,0.0029745541978627443
168h_6h,2060,B1,SO2,1,1,0.010593733750283718,0.003987010568380356
168h_6h,2060,B1,SO2,1,2,0.047198254615068436,0.010166349820792675
168h_6h,2060,B1,SO2,1,3,0.006909222807735205,0.0027746257837861776
168h_6h,2060,B1,SO2,1,4,0.050305236130952835,0.013331251218914986
168h_6h,2060,B1,SO2,1,5,0.004853997379541397,0.00044713361421599984
168h_6h,2060,B1,SO2,1,6,0.056976526975631714,0.049030933529138565
168h_6h,2060,B1,SO2,2,1,0.0006701468373648822,0.00028725966694764793
168h_6h,2060,B1,SO2,2,2,0.007375411689281464,0.0058488924987614155
168h_6h,2060,B1,SO2,2,3,0.039173442870378494,0.023745903745293617
168h_6h,2060,B1,SO2,2,4,0.020918285474181175,0.008474110625684261
168h_6h,2060,B1,SO2,2,5,0.003764483844861388,0.0011952643981203437
168h_6h,2060,B1,SO2,2,6,0.04728824272751808,0.010336845181882381
168h_6h,2060,B1,SO2,3,1,0.0008265395299531519,0.00028029188979417086
168h_6h,2060,B1,SO2,3,2,0.007941686548292637,0.00712560024112463
168h_6h,2060,B1,SO2,3,3,0.020699182525277138,0.012745157815515995
168h_6h,2060,B1,SO2,3,4,0.014069666154682636,0.005688465666025877
168h_6h,2060,B1,SO2,3,5,0.0029907345306128263,0.00037932945997454226
168h_6h,2060,B1,SO2,3,6,0.03369898721575737,0.009905493818223476
168h_6h,2060,B1,SO2,6,1,0.005746377166360617,0.0020238892175257206
168h_6h,2060,B1,SO2,6,2,0.021752694621682167,0.004621369764208794
168h_6h,2060,B1,SO2,6,3,0.018185196444392204,0.009483188390731812
168h_6h,2060,B1,SO2,6,4,0.025130048394203186,0.006700282916426659
168h_6h,2060,B1,SO2,6,5,0.006790174171328545,0.0010789368534460664
168h_6h,2060,B1,SO2,6,6,0.020507609471678734,0.007945229299366474
168h_6h,2060,B1,SO2,12,1,0.0013657924719154835,0.00037187529960647225
168h_6h,2060,B1,SO2,12,2,0.0056813969276845455,0.002511079888790846
168h_6h,2060,B1,SO2,12,3,0.09572576731443405,0.02443547174334526
168h_6h,2060,B1,SO2,12,4,0.009764228947460651,0.001099168322980404
168h_6h,2060,B1,SO2,12,5,0.0034189086873084307,0.0006240648799575865
168h_6h,2060,B1,SO2,12,6,0.023560265079140663,0.011504216119647026
168h_6h,2060,B1,temperature,0,1,0.022298777475953102,0.019265884533524513
168h_6h,2060,B1,temperature,0,2,0.02909843623638153,0.0017188431229442358
168h_6h,2060,B1,temperature,0,3,0.03549012541770935,0.008901636116206646
168h_6h,2060,B1,temperature,0,4,0.038130734115839005,0.012595772743225098
168h_6h,2060,B1,temperature,0,5,0.04382092133164406,0.00243078893981874
168h_6h,2060,B1,temperature,0,6,0.007015788462013006,0.002472975989803672
168h_6h,2060,B1,temperature,1,1,0.008420668542385101,0.002372859977185726
168h_6h,2060,B1,temperature,1,2,0.1556595414876938,0.013468269258737564
168h_6h,2060,B1,temperature,1,3,0.005347131285816431,0.0009251642040908337
168h_6h,2060,B1,temperature,1,4,0.050676122307777405,0.004906267859041691
168h_6h,2060,B1,temperature,1,5,0.013577151112258434,0.002456976566463709
168h_6h,2060,B1,temperature,1,6,0.027285678312182426,0.0065953368321061134
168h_6h,2060,B1,temperature,2,1,0.0008038501255214214,0.0005867803120054305
168h_6h,2060,B1,temperature,2,2,0.02074611745774746,0.009935054928064346
168h_6h,2060,B1,temperature,2,3,0.028667762875556946,0.011258051730692387
168h_6h,2060,B1,temperature,2,4,0.020640892907977104,0.0036942700389772654
168h_6h,2060,B1,temperature,2,5,0.011186841875314713,0.0058653103187680244
168h_6h,2060,B1,temperature,2,6,0.03554034233093262,0.016169223934412003
168h_6h,2060,B1,temperature,3,1,0.0008081598207354546,0.0003757484955713153
168h_6h,2060,B1,temperature,3,2,0.021840892732143402,0.012457247823476791
168h_6h,2060,B1,temperature,3,3,0.015195145271718502,0.005518441554158926
168h_6h,2060,B1,temperature,3,4,0.013865048997104168,0.0026121078990399837
168h_6h,2060,B1,temperature,3,5,0.008455480448901653,0.002072805305942893
168h_6h,2060,B1,temperature,3,6,0.023442504927515984,0.008035213686525822
168h_6h,2060,B1,temperature,6,1,0.006780261639505625,0.004974404815584421
168h_6h,2060,B1,temperature,6,2,0.07172083109617233,0.007668269332498312
168h_6h,2060,B1,temperature,6,3,0.013638089410960674,0.004054891411215067
168h_6h,2060,B1,temperature,6,4,0.025346027687191963,0.0019074955489486456
168h_6h,2060,B1,temperature,6,5,0.019527794793248177,0.006379292346537113
168h_6h,2060,B1,temperature,6,6,0.013108260929584503,0.0029794289730489254
168h_6h,2060,B1,temperature,12,1,0.0015264671528711915,0.0010352362878620625
168h_6h,2060,B1,temperature,12,2,0.017519673332571983,0.0026214956305921078
168h_6h,2060,B1,temperature,12,3,0.07735981792211533,0.007519329432398081
168h_6h,2060,B1,temperature,12,4,0.01009760145097971,0.0009309421293437481
168h_6h,2060,B1,temperature,12,5,0.009829424321651459,0.003227823879569769
168h_6h,2060,B1,temperature,12,6,0.01398047897964716,0.0024310217704623938
168h_6h,2060,B1,pressure_hPa_fixed,0,1,0.053649354726076126,0.030171584337949753
168h_6h,2060,B1,pressure_hPa_fixed,0,2,0.017886705696582794,0.0040436843410134315
168h_6h,2060,B1,pressure_hPa_fixed,0,3,0.01991916447877884,0.0026564502622932196
168h_6h,2060,B1,pressure_hPa_fixed,0,4,0.030329829081892967,0.0029349373653531075
168h_6h,2060,B1,pressure_hPa_fixed,0,5,0.1002126932144165,0.03462281823158264
168h_6h,2060,B1,pressure_hPa_fixed,0,6,0.0020637584384530783,0.000794878404121846
168h_6h,2060,B1,pressure_hPa_fixed,1,1,0.02525276504456997,0.0037019650917500257
168h_6h,2060,B1,pressure_hPa_fixed,1,2,0.09614795446395874,0.02399800717830658
168h_6h,2060,B1,pressure_hPa_fixed,1,3,0.003102864371612668,0.0006658294587396085
