arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,20,0.7310218214988708,28,8.9033015970017,False,False,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,39,0.6526913046836853,40,7.016332565999619,True,True,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,16,0.7414219975471497,24,7.605876674999308,False,False,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,37,0.6665869951248169,40,7.00945074899937,True,True,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,13,0.726142168045044,21,6.818832354001643,False,False,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,33,0.6528359055519104,40,6.8390517810003075,True,True,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,18,0.7195664644241333,26,8.444149282997387,False,False,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,40,0.6391745209693909,40,6.838923281000461,True,True,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,3,0.7542235255241394,11,3.6680130750028184,False,False,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,29,0.6908696889877319,37,6.338261839002371,True,True,c15edc1c903f906d2fda1fc0bd3302e5ecc03479ade0c6f5862fdd4070417d45
