variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,26,0.12478514015674591,30,1572,13.122167023547206,8.575080650946886,25.722670692468125,4746
st_time,7001,13,0.11165930330753326,19,1572,13.109907869955551,8.57479549710177,25.827559986957056,4746
st_rfft,7002,6,0.10443618893623352,12,1572,13.104218506261123,8.482221484837329,25.612442703156912,4746
st_time,7002,3,0.10208399593830109,9,1572,13.097750629200078,8.463165991325395,25.515653884049833,4746
st_rfft,7003,17,0.11395072937011719,23,1572,12.946625953577389,8.317883277311136,25.063012531323658,4746
st_time,7003,6,0.1038881167769432,12,1572,12.978804497044614,8.35694395074149,25.31696714194548,4746
st_rfft,7004,4,0.10294314473867416,10,1572,13.240140840238572,8.555139930651151,25.544468474854696,4746
st_time,7004,3,0.10190458595752716,9,1572,13.237747484556426,8.558061102197183,25.610520324825302,4746
st_rfft,7005,3,0.10116992890834808,9,1572,12.9984607344539,8.325930298404558,24.82579447121266,4746
st_time,7005,2,0.10086464136838913,8,1572,12.998065679731392,8.330707430286946,24.83832431732564,4746
