variant,seed,best_epoch,best_valid_loss,training_seconds,evaluation_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_initialized_sha256,backbone_final_sha256,backbone_frozen_unchanged,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_spatial_rmse_ugm3,disable_spatial_mae_ugm3,disable_spatial_max_abs_prediction_difference_scaled,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst_clean,2052,13,0.46534016728401184,32.69223130499813,0.03262648199961404,valid,31092,31089,False,,cbbd9b219dc45ef37a32d858cb0736403d87edc5a40517796ac702e80b0bc80c,,0.46534016728401184,0.6821584620042559,0.44877082109451294,50.8475227355957,33.45100402832031,50.100433349609375,50.8475227355957,33.45100402832031,0.0,0.0,0.0,0.6193252205848694,0.15301351249217987,0.06052541732788086,0.0,0.0,forecast
locked_st_clean,2052,11,0.45789578557014465,17.64917508600047,0.03179178600112209,valid,31093,5418,True,cbbd9b219dc45ef37a32d858cb0736403d87edc5a40517796ac702e80b0bc80c,cbbd9b219dc45ef37a32d858cb0736403d87edc5a40517796ac702e80b0bc80c,True,0.45789578557014465,0.6766799727863568,0.4436447322368622,50.43915557861328,33.068904876708984,49.61859130859375,50.8475227355957,33.45100402832031,0.10714173316955566,0.10714175552129745,0.04000610888182648,0.4278324544429779,0.4509522020816803,0.07819926738739014,0.0,1.104608178138733,forecast
degraded_patchtst_clean,2053,9,0.4596509337425232,25.498866712001472,0.03274487000089721,valid,31092,31089,False,,53c274789129a038db7eaf9f23c48c1a1cac02f757a7921e1124933e2986c83b,,0.4596509337425232,0.6779756144158308,0.4440288245677948,50.535736083984375,33.0975341796875,47.95859909057617,50.535736083984375,33.0975341796875,0.0,0.0,0.0,0.6166743636131287,0.1902123987674713,0.07116904854774475,0.0,0.0,forecast
locked_st_clean,2053,29,0.444796085357666,31.215044262997253,0.03176281299965922,valid,31093,5418,True,53c274789129a038db7eaf9f23c48c1a1cac02f757a7921e1124933e2986c83b,53c274789129a038db7eaf9f23c48c1a1cac02f757a7921e1124933e2986c83b,True,0.444796085357666,0.6669303452068035,0.4310062527656555,49.71242904663086,32.12684631347656,48.381553649902344,50.535736083984375,33.0975341796875,0.1329864263534546,0.1329864263534546,0.06946039289913444,0.39352962374687195,0.5183810591697693,0.06479334086179733,0.0,2.2294559478759766,forecast
degraded_patchtst_clean,2054,8,0.4788108766078949,23.862286881998443,0.032717066002078354,valid,31092,31089,False,,dcdb44aba5b84cc4ec06125199baad7cc325880dea816b87a7b66ab1d9e7c3b0,,0.4788108766078949,0.6919616149815645,0.4554264545440674,51.57823944091797,33.947105407714844,53.93229675292969,51.57823944091797,33.947105407714844,0.0,0.0,0.0,0.6195529699325562,0.16056138277053833,0.07035325467586517,0.0,0.0,forecast
locked_st_clean,2054,29,0.4651675820350647,31.411631044000387,0.031792240999493515,valid,31093,5418,True,dcdb44aba5b84cc4ec06125199baad7cc325880dea816b87a7b66ab1d9e7c3b0,dcdb44aba5b84cc4ec06125199baad7cc325880dea816b87a7b66ab1d9e7c3b0,True,0.4651675820350647,0.6820319508901799,0.44976505637168884,50.83808898925781,33.525108337402344,53.30982971191406,51.57823944091797,33.947105407714844,0.12019777297973633,0.12019776552915573,0.058282790908814074,0.41543158888816833,0.3848190903663635,0.07786494493484497,0.0,1.6544995307922363,forecast
