epoch,train_loss,valid_loss,learning_rate
1,0.6715433794159232,0.4576285183429718,0.001
2,0.47221392882886026,0.38374173641204834,0.001
3,0.43584458520897423,0.37665680050849915,0.001
4,0.4295183420572702,0.3825356066226959,0.001
5,0.426995783877909,0.38374683260917664,0.001
6,0.4168970054191354,0.4003886282444,0.001
7,0.42239546304147557,0.38457992672920227,0.0005
8,0.41404804966070446,0.3845468759536743,0.0005
9,0.41152617393055096,0.37572529911994934,0.0005
10,0.40778449207588363,0.37845495343208313,0.0005
11,0.40671390685967046,0.376579225063324,0.0005
12,0.40629179575842134,0.3749602138996124,0.0005
13,0.4003760834776343,0.37791189551353455,0.0005
14,0.39762503043259917,0.378444105386734,0.0005
15,0.4025999739083569,0.37766385078430176,0.0005
16,0.4019781259593265,0.3784863352775574,0.00025
17,0.3979724426904427,0.3771498501300812,0.00025
18,0.3962624272656664,0.3764217495918274,0.00025
19,0.39673248433436575,0.37448444962501526,0.00025
20,0.39686291563923853,0.3758123219013214,0.00025
21,0.3952739214617285,0.3749748170375824,0.00025
22,0.4005346424991402,0.37414228916168213,0.00025
23,0.394633039790526,0.37544092535972595,0.00025
24,0.39434490501244573,0.3748951852321625,0.00025
25,0.39880461386811494,0.3750614821910858,0.00025
26,0.3895777640446832,0.3744705319404602,0.000125
27,0.3926747481021715,0.3749903738498688,0.000125
28,0.395637023235616,0.3747424781322479,0.000125
29,0.3954279414540029,0.3752863109111786,0.000125
30,0.3917733962665812,0.37520769238471985,6.25e-05
