variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10040841996669769,7,11673,22.432012723449354,14.84572783036795,39.05771541417804,37464
st_time,7001,1,0.10074739158153534,7,11673,22.40168309580937,14.831451413317316,39.030838522086,37464
st_rfft,7002,22,0.13020825386047363,28,11673,22.583532960771027,14.922377798360253,39.234737333845985,37464
st_time,7002,22,0.1284722536802292,28,11673,22.493618909750563,14.782980388488216,38.93275851311371,37464
st_rfft,7003,10,0.11206570267677307,16,11673,22.544415657893573,14.74084160135975,38.90050484702019,37464
st_time,7003,10,0.11156690120697021,16,11673,22.369153058703564,14.54567980481192,38.45065972972363,37464
st_rfft,7004,1,0.10079356282949448,7,11673,22.693813821795466,15.1192558377873,39.729409742870544,37464
st_time,7004,1,0.1007402241230011,7,11673,22.64792809993713,15.096336452721175,39.677347448144666,37464
st_rfft,7005,1,0.10071874409914017,7,11673,22.75264871630223,15.11587838237672,39.54973917233078,37464
st_time,7005,1,0.1007528156042099,7,11673,22.713596776112023,15.101002028984771,39.51601314031008,37464
