task,variant,seed,epoch,train_loss,validation_loss,learning_rate,patchtst_eval_during_locked_training,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,patchtst_all_parameters_buffers_equal_to_initialization
24h_1h,F10,2062,19,0.041665610140671355,0.09340619295835495,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,20,0.04156901227394467,0.09342137724161148,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,21,0.041406899224661814,0.09375910460948944,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,22,0.0411222334353457,0.09295929223299026,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,23,0.04107788191240991,0.09374380111694336,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,24,0.04109451630943807,0.09340427070856094,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,25,0.041180592527968005,0.09286492317914963,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,26,0.04111503396297914,0.09333423525094986,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,27,0.04101774256039696,0.0938364639878273,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,28,0.04091219496672342,0.09307187050580978,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,29,0.041167197362339876,0.09231969714164734,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,30,0.04111819123433318,0.0930996909737587,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,31,0.04076781272936976,0.09229712188243866,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,32,0.040739436107538225,0.09265268594026566,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,33,0.040865426337847774,0.09230468422174454,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,34,0.040928666302403674,0.0921822190284729,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,35,0.04083163798899532,0.09204580634832382,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,36,0.040715471490700414,0.09231321513652802,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,37,0.040572391987608085,0.09221241623163223,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,38,0.04043725992174186,0.09212002158164978,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,39,0.040561444764638466,0.09147791564464569,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
24h_1h,F10,2062,40,0.04057731597239704,0.09166066348552704,0.001,True,e080a1a383817627fd4fc9b4dab95d97227a84c0d3b12301fbea3f8c0110d825,80584019887faa137aab352f7ca197290af0458b5b7ee6d9ef77fa5991d2631a,True
