task,variant,seed,epoch,train_loss,validation_loss,learning_rate
24h_1h,B1,2062,1,0.04014498169565013,0.09147929400205612,0.001
24h_1h,B1,2062,2,0.040139836064627066,0.09147865325212479,0.001
24h_1h,B1,2062,3,0.040128187101380684,0.09147315472364426,0.001
24h_1h,B1,2062,4,0.040101264252741506,0.09146443754434586,0.001
24h_1h,B1,2062,5,0.04004807103749733,0.09138158708810806,0.001
24h_1h,B1,2062,6,0.039977026754440086,0.09128828346729279,0.001
24h_1h,B1,2062,7,0.03992561974514522,0.09119091928005219,0.001
24h_1h,B1,2062,8,0.03988078881125866,0.09103980660438538,0.001
24h_1h,B1,2062,9,0.03984028947025479,0.09117913991212845,0.001
24h_1h,B1,2062,10,0.039823916394900245,0.09114297479391098,0.001
24h_1h,B1,2062,11,0.03979738860878393,0.09106946736574173,0.001
24h_1h,B1,2062,12,0.039777797671826584,0.09109096229076385,0.0005
24h_1h,B1,2062,13,0.0397407568493503,0.09109573811292648,0.0005
24h_1h,B1,2062,14,0.03972913575137294,0.0911291092634201,0.0005
24h_1h,B1,2062,15,0.03971935814757634,0.0910826325416565,0.0005
24h_1h,B1,2062,16,0.03971162681744118,0.09113018959760666,0.00025
