task,variant,seed,epoch,train_loss,validation_loss,learning_rate,patchtst_eval_during_locked_training,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,patchtst_all_parameters_buffers_equal_to_initialization
24h_1h,F00,2061,16,0.058319339256662904,0.10677797347307205,0.001,,4e942f59fedb2c2f5b8e3531ce1e5735fc3ae43b75f93cf5515c64b3bda56719,642929c8ff0db768b7e032ee41af9018ee9cd78a0507cf1b500fd8c92c635dfa,
24h_1h,F00,2061,17,0.058338042024154636,0.10639236122369766,0.001,,883a37a711f5e72b634173ba9fa27178e8ae5ca754b832896203eb73218ed971,25ce3c85cda3f41802d0421fa1dd8fd8594b3fddf967a3a93fe4040e6b2d2245,
24h_1h,F00,2061,18,0.056239607662801734,0.1056748628616333,0.0005,,1d99f0c6c7aae9c7411b218e2c833081bae5845da7fc7fc43f19fdcd40add00d,15e52e8491ba83e567fe033c8412fc8e287cf619e84b535ca6c01cefe4820e7f,
24h_1h,F00,2061,19,0.05604117222681651,0.10660001635551453,0.0005,,5ecefb5b0b011e98057d4c7e1b2546a9cbbc1cb6fbd798ebce7319588453e929,78734b96c9d0f8fde1fc3d43090c058780c69120dcd603f75c07304293892436,
24h_1h,F00,2061,20,0.05387116506568888,0.10569838434457779,0.0005,,50a5d3c2d424d41d0753f4bc0c05fb7fead269e0ec383bf7f77499821d56c7a7,712c900b162f9d081e6648ef3140977f343fef6a1863ea364f0fe08747a2d285,
24h_1h,F00,2061,21,0.055257527959077436,0.10665837675333023,0.0005,,e4e397e404fc6fdc155f0f1189cadc69d37d53dcf3bafef3c84d42f9713e28b0,bcd551e18ac00fe205901badbd6601d549f084643e5a3c9d82f158deda550838,
24h_1h,F00,2061,22,0.05548392353578182,0.10537213832139969,0.0005,,eb0d42c8fa7723489ded38613d6262243f94bb5d5efbe34ae0607f7df8681c6d,502d0cea0dd07bd1a664edbb488428cd92070b12c737143635ca189ce392c175,
24h_1h,F00,2061,23,0.05545736739769354,0.10436806082725525,0.0005,,497d444ec8a7bec7fbffd9f98e4aa44d500e0aaea4df0f9fff1de3402841d473,2764611da089b7c391914fd013d8f1d97efbf6d963538623a8d4f07066f54806,
24h_1h,F00,2061,24,0.05545924016236088,0.10622241348028183,0.0005,,eba4ee0e214b5f06f5fda61d76e976be4e080381f09c51a8d8103130c6f5e7ae,ebbdc29c6ca136c92405904247748c711fda61f781871c51d051767b9f585bb7,
24h_1h,F00,2061,25,0.05596946640221918,0.10595161467790604,0.0005,,dd9cccc80e402106c8c93cf0c792612c0f3f1533fef581531c1493518a6438cc,0208c1d465325a12732c6117bf0d7a3f405598015bbe6a895b49c15ea0818919,
24h_1h,F00,2061,26,0.053629880474627835,0.1061125248670578,0.0005,,72356dafc75806a5898e37288d18c0992aa9fe2c273742bca546fe25432032d8,ccf5b633cc8ee90945e6ecbcd276d1d99eea0ce85521a0a08175094eacecb198,
24h_1h,F00,2061,27,0.054776596101812076,0.1052919253706932,0.00025,,8ef973fa9a491eb3ddc2257b97a5afb6e4f4dfa4f74e8f1e77c0b90d57e5862c,22cbabc9775b3bb05bfbbb720fce0aae6e3865488845e5371806dacf23d73242,
24h_1h,F00,2061,28,0.055165517133536804,0.1042630523443222,0.00025,,160fcc6d1a2298bd351240560f415d9f4380c05783cc91730f7dd04620a4c93e,f745569723245f2157dfab7e1f2ca188d579f4d47d373ec0042843134830cee7,
24h_1h,F00,2061,29,0.054007595847772476,0.10551293939352036,0.00025,,ed2809bc17ac9d9519fdd7efba50b4627173f11d4dee2fd32ead391e88b339f1,f29fa937cf473b8bb547a5d5a2b374610c08d0cfa7e54fd6b9f5b83a62fc460b,
24h_1h,F00,2061,30,0.05245312251096937,0.10412449389696121,0.00025,,b2b6f8ae70c14d1de55b46526416d68fa3ce7b7d0f0d019b2ad49146f730f305,5f37a1892321436799d34e67d472df4abe31a014ddd73650ae1e42036d724fd3,
24h_1h,F00,2061,31,0.053136007317488854,0.10474122315645218,0.00025,,05cc9c68f3e82d5b091f1393a703a00ce0a611306c0cbc516dbd85eed885200c,93a0b4365fa4cfa847cb3a2fa1bd04e718162c6d3958c2cb231f31d234cb5303,
24h_1h,F00,2061,32,0.052737545727044054,0.10404188185930252,0.00025,,942e99b783c0dea31bf87f1b5af4a909b8ecf687bc378566ee605ebcaad79041,c149599a4d6e74ffc8a4e7a90694545ad82f7162403d0ac8b629832a807cc935,
24h_1h,F00,2061,33,0.05178283980285801,0.10623098164796829,0.00025,,56560305a46c5afb6f8b363f01d20d028e89e1a8708cf01962e05de2c83ba0ff,634df3885c5cf1931649e28d5af697d8566d7bc52b41c8872f4770339e65a888,
24h_1h,F00,2061,34,0.05414039508415814,0.10450955480337143,0.00025,,65a137866a738340f4a1a5e96b2c971356ef28f83edb0be33e0d916b0923a4e2,f8b9891cb8f41204e1388b907ff76193fe7db26017229b42b5eeb09e916b6a06,
24h_1h,F00,2061,35,0.053719764908369494,0.10524321347475052,0.00025,,460d58bdac99ffe5cfcf9236563acded71d5d0efffddf681f05022ec5bd6db09,07a50ae310c3418a5d71440fb269ffbee53b695472b4680615155fac423289fd,
24h_1h,F00,2061,36,0.05359369828155326,0.10458564013242722,0.000125,,2d3519ac2af075237567c5b270ceb6ffacc01a2bdfd4429cca2cbc87e41224df,76ae55ce207a37e8175e8d610e7d87928481f0feded4d33bfaa016a60eaf9f6d,
24h_1h,F00,2061,37,0.05349618815661414,0.10455302894115448,0.000125,,82badffe19fe3d3b36048495a2495ad06fd4af9238165d195bf0ddca1db117ed,e7717004d5e3a07d0e51ee159d554b9befbd6b525dd5d8b8bec3b0e94d44ca3c,
24h_1h,F00,2061,38,0.052044389592562926,0.10486023873090744,0.000125,,d0dded88457ae5dd7962088ca9330da9d88a92f2251cab59571cce20258e5efa,17a610b7690ff86873033a22041cf927f5e43f7f341a1045f37708a00be1429e,
24h_1h,F00,2061,39,0.05260667849402843,0.10559550672769547,0.000125,,adc42fee40d1113b049859189ce9988cfc478ae93a31530703ac19dabf04eb99,e66f5e6d1aaf276be6f5d98b1d37588fbd1d63e6777d82383f313b815662cb52,
24h_1h,F00,2061,40,0.05362822325959968,0.10483860969543457,6.25e-05,,f81ae56705b0c816bd9b4b3902efde2d825ba3ec0edcd8f8f5fa43bb6e8e163a,2bb2b343a197edbb5c789a153b024621a45438a43a293afec871de31600261fa,
