task,variant,seed,epoch,train_loss,validation_loss,learning_rate
24h_1h,B3,2062,1,0.04014470814419246,0.09148289263248444,0.001
24h_1h,B3,2062,2,0.040141705067409904,0.09148793667554855,0.001
24h_1h,B3,2062,3,0.04013757962921358,0.09149599820375443,0.001
24h_1h,B3,2062,4,0.04013141089246487,0.09151110053062439,0.001
24h_1h,B3,2062,5,0.040122594867333446,0.09152190387248993,0.0005
24h_1h,B3,2062,6,0.040111659865609245,0.09152129292488098,0.0005
24h_1h,B3,2062,7,0.040107767476402004,0.09153227508068085,0.0005
24h_1h,B3,2062,8,0.04009685594620233,0.09150035679340363,0.0005
24h_1h,B3,2062,9,0.04009554743249587,0.09146905690431595,0.0005
24h_1h,B3,2062,10,0.04008579751099725,0.09153412282466888,0.0005
24h_1h,B3,2062,11,0.04007461126564411,0.09149370342493057,0.0005
24h_1h,B3,2062,12,0.04006740416948438,0.09149619936943054,0.0005
24h_1h,B3,2062,13,0.04005911606214526,0.09149656444787979,0.00025
24h_1h,B3,2062,14,0.04005267598422899,0.09149664640426636,0.00025
24h_1h,B3,2062,15,0.04005019342101081,0.09147539734840393,0.00025
24h_1h,B3,2062,16,0.04004631994612949,0.09148166328668594,0.00025
24h_1h,B3,2062,17,0.040043036222272475,0.09146985411643982,0.000125
