task,variant,seed,epoch,train_loss,validation_loss,learning_rate
24h_1h,B1,2061,1,0.04288622238761706,0.09603944420814514,0.001
24h_1h,B1,2061,2,0.04282098772405563,0.09606748819351196,0.001
24h_1h,B1,2061,3,0.04273772095015959,0.09614881873130798,0.001
24h_1h,B1,2061,4,0.042704856990499286,0.09617996215820312,0.001
24h_1h,B1,2061,5,0.04265593480716442,0.09604765474796295,0.0005
24h_1h,B1,2061,6,0.04263499888793346,0.09602155536413193,0.0005
24h_1h,B1,2061,7,0.042617848066133696,0.09600383788347244,0.0005
24h_1h,B1,2061,8,0.042597769866328496,0.09597042948007584,0.0005
24h_1h,B1,2061,9,0.04258184948815344,0.09591425955295563,0.0005
24h_1h,B1,2061,10,0.04256325402463583,0.09584012627601624,0.0005
24h_1h,B1,2061,11,0.04253810678060412,0.09583427011966705,0.0005
24h_1h,B1,2061,12,0.042515361233911406,0.09576492756605148,0.0005
24h_1h,B1,2061,13,0.042491417102510816,0.0957140102982521,0.0005
24h_1h,B1,2061,14,0.042469697547606884,0.0956750437617302,0.0005
24h_1h,B1,2061,15,0.04244961043101319,0.09558460861444473,0.0005
24h_1h,B1,2061,16,0.04242727123371667,0.0955490842461586,0.0005
24h_1h,B1,2061,17,0.042406056403196474,0.09548885375261307,0.0005
24h_1h,B1,2061,18,0.04238917181157332,0.09545012563467026,0.0005
24h_1h,B1,2061,19,0.042379691377135764,0.09539562463760376,0.0005
24h_1h,B1,2061,20,0.042352221632948404,0.09536241739988327,0.0005
24h_1h,B1,2061,21,0.042330491612101194,0.0952962338924408,0.0005
24h_1h,B1,2061,22,0.04230059815306014,0.09526249766349792,0.0005
24h_1h,B1,2061,23,0.0422788592983713,0.09517481923103333,0.0005
24h_1h,B1,2061,24,0.04224679725684992,0.09524674713611603,0.0005
24h_1h,B1,2061,25,0.0422228066483665,0.09515579789876938,0.0005
24h_1h,B1,2061,26,0.04219737920492946,0.0951128900051117,0.0005
24h_1h,B1,2061,27,0.04217025474172522,0.09510186314582825,0.0005
24h_1h,B1,2061,28,0.04213962560249999,0.09509721398353577,0.0005
24h_1h,B1,2061,29,0.04210935841169947,0.09497812390327454,0.0005
24h_1h,B1,2061,30,0.042093595449605954,0.09498348832130432,0.0005
24h_1h,B1,2061,31,0.04205409015608755,0.09508085995912552,0.0005
24h_1h,B1,2061,32,0.04203779088880943,0.09504647552967072,0.0005
24h_1h,B1,2061,33,0.042032941296384393,0.09513545781373978,0.00025
24h_1h,B1,2061,34,0.0419996936428016,0.09503507614135742,0.00025
24h_1h,B1,2061,35,0.041987604141411006,0.09499133378267288,0.00025
24h_1h,B1,2061,36,0.041982525575371764,0.0950358584523201,0.00025
24h_1h,B1,2061,37,0.04196798681271139,0.09494947642087936,0.00025
24h_1h,B1,2061,38,0.0419610510552796,0.09496606886386871,0.00025
24h_1h,B1,2061,39,0.04195707992021758,0.09502024948596954,0.00025
24h_1h,B1,2061,40,0.041946683975562365,0.0949990451335907,0.00025
