task,variant,seed,epoch,train_loss,validation_loss,learning_rate
24h_1h,F01,2061,1,0.04586468543796346,0.10395946353673935,0.001
24h_1h,F01,2061,2,0.04577916480000689,0.10368525981903076,0.001
24h_1h,F01,2061,3,0.04557836111622772,0.10325530916452408,0.001
24h_1h,F01,2061,4,0.045452232457350965,0.10307441651821136,0.001
24h_1h,F01,2061,5,0.04538495290704857,0.1029973104596138,0.001
24h_1h,F01,2061,6,0.045371615030871705,0.10293006151914597,0.001
24h_1h,F01,2061,7,0.04534113734531184,0.1028943657875061,0.001
24h_1h,F01,2061,8,0.045317225397296726,0.10283783823251724,0.001
24h_1h,F01,2061,9,0.045304047667129255,0.10276160389184952,0.001
24h_1h,F01,2061,10,0.045287058081846264,0.10270865261554718,0.001
24h_1h,F01,2061,11,0.04526528903937605,0.1027040034532547,0.001
24h_1h,F01,2061,12,0.04523680809477848,0.10262470692396164,0.001
24h_1h,F01,2061,13,0.04521601598590281,0.10243167728185654,0.001
24h_1h,F01,2061,14,0.045221903176579356,0.10255397111177444,0.001
24h_1h,F01,2061,15,0.04517524971943239,0.10232136398553848,0.001
24h_1h,F01,2061,16,0.04514533142756229,0.1022336408495903,0.001
24h_1h,F01,2061,17,0.04515349011582804,0.10209760069847107,0.001
24h_1h,F01,2061,18,0.04509425327942976,0.10213632136583328,0.001
24h_1h,F01,2061,19,0.04507539616001144,0.10218000411987305,0.001
24h_1h,F01,2061,20,0.04504374763547164,0.10197708010673523,0.001
24h_1h,F01,2061,21,0.045008931629793976,0.10183411091566086,0.001
24h_1h,F01,2061,22,0.04502215779239474,0.10193058848381042,0.001
24h_1h,F01,2061,23,0.04495258250450026,0.1017373651266098,0.001
24h_1h,F01,2061,24,0.04491211124833066,0.1016785278916359,0.001
24h_1h,F01,2061,25,0.04486538438564355,0.10169275850057602,0.001
24h_1h,F01,2061,26,0.04482737476080558,0.10206171870231628,0.001
24h_1h,F01,2061,27,0.04470394014551035,0.10172616690397263,0.001
24h_1h,F01,2061,28,0.04471580043786401,0.10173896700143814,0.0005
24h_1h,F01,2061,29,0.04465989217396335,0.10182693600654602,0.0005
24h_1h,F01,2061,30,0.044602481042081886,0.10169481486082077,0.0005
24h_1h,F01,2061,31,0.04459140070158434,0.10174637287855148,0.0005
24h_1h,F01,2061,32,0.04454254146272557,0.10177415609359741,0.00025
