task,variant,seed,epoch,train_loss,validation_loss,learning_rate,patchtst_eval_during_locked_training,patchtst_persistent_state_sha256,patchtst_complete_state_sha256,patchtst_all_parameters_buffers_equal_to_initialization
24h_1h,F00,2060,11,0.06264607437057439,0.11329084634780884,0.001,,91fd8139c28ada9ff242df504943f50bf28e7032c2f6e7a5d7cde3cba385f754,934f8ed8030c5e6869938864bff546b020b93603d6a829c1c018ef3f1cdc8681,
24h_1h,F00,2060,12,0.061787300934062414,0.10963845252990723,0.0005,,40128fb8f3675f06bbeb9f94640a94e7cb7a45c57859c1065121abee2febbf46,4d05856cee74137d14bb14a52f308f016a0fe7cbb0f913e2f2525d07eb76fe1e,
24h_1h,F00,2060,13,0.06179633493624877,0.11102500557899475,0.0005,,67aae3370afba6f53708d40aaab2997e9809a80e280adb7eab23945e7338e706,d0faadcf0fa95bf0b46c5ea929b61546f859239db9e6303e6a6f3d5473f6001a,
24h_1h,F00,2060,14,0.06016849800358821,0.1069893017411232,0.0005,,522d7ad32d434bf23043c366d0715367fcb489b7637bd877752d9f2fc92197bb,58090af50a925d181c2deba0595d9c2ac5f4a3058ff0b622ab7ccc795afb3a6d,
24h_1h,F00,2060,15,0.05914931971221167,0.10735496878623962,0.0005,,0fc6a8f1309c6dec0c0af313adaaa26e3d5ae14d391f6a5d72449f1335caa7c2,c4e476412854a6cb8ef5da00c49acb83fd894921e6a4fd909a7a65bc82c14caa,
24h_1h,F00,2060,16,0.057058751373292575,0.10822160542011261,0.0005,,0798e0300e3b8eb3356c4f7099270efdbfb58b69682842d80ab81ab91e50195c,381c7c2d103fa979f1d3fcc2ac8b6b5926a16050ee39e6881a7548e028680efb,
24h_1h,F00,2060,17,0.05861064530640704,0.10755864530801773,0.0005,,8aa2ec9618a3f7267f4751e25ac3c68c4e5804dc16d361c48f342c04a1d26edf,4b40a982aed203018b26e81d9819ca73f95ecd52a5604acc2d7a1498c25946c1,
24h_1h,F00,2060,18,0.0575939645550379,0.10777712613344193,0.00025,,b1dc1c0f121ad9a897a660c802938cb42ec4d4fcb033f4914b6dfdfbdb319d5a,6a0c02828957676f3450d73c14d8e4376cf9970b0adcb42081420399d248f647,
24h_1h,F00,2060,19,0.05836504094727147,0.10588837414979935,0.00025,,0d00031395cc3b0361d09a9b9b63dbef85c815148af4e516baf2b98162cfe0a6,3a94992eb4f3b799a5c94c51ca8527f3e9506c032a1f770f1f9fea6792269347,
24h_1h,F00,2060,20,0.056966150524710706,0.10599969327449799,0.00025,,a9a481ab7d3dee80132a4e1b3c0a36653487576bba7d0fd740d030f8a6662616,6094060970df832f6c7f07dc4f14475fcbb5b2642855c9ee7dc57f3c9e307bd8,
24h_1h,F00,2060,21,0.0565411392026035,0.10649947822093964,0.00025,,4365e81891d613980a5d039a872abe7a2eba5256324e6dc7ba28ceee52ffbfb2,7daf7abfcc3cb3b0f1c64f9828b7df4bfb9568edf526f551d1bed489d073b288,
24h_1h,F00,2060,22,0.05662504052493255,0.10518837720155716,0.00025,,7a1533a97d94d84d3561fdd1623c4a88a5c724dd784b89cda79f3c73dc951ebf,bbea073ebae41e56ea5327eeac54b577111db7d888e46b7439d82d467ba4c938,
24h_1h,F00,2060,23,0.05650116536661387,0.10581478476524353,0.00025,,85f02d78dbec7b51768b8154f3573132150793ed5d91f0fc38e8290d9596221d,c9de18d071d2c05e7f848d4a68b8af11c26154b8c85909e2db069e15acf8d251,
24h_1h,F00,2060,24,0.05710536821915499,0.10735785216093063,0.00025,,0721f307ffc8ab4a45e301455f875feff25ed09c6beb12f57b5291226aea79f7,720d3825d87d6765329711f13cd2d7e1b7621e034b05da475115c98ce5eae170,
24h_1h,F00,2060,25,0.05483539217074244,0.10756341367959976,0.00025,,e9dae04166621774a5617f8c2f5194815ff8c493da27cf9d5a6740b9e7eebadf,5bc5e6a326f55d5c404c42b939577b66fee5da3be7af3fd4ebecd5ef370d8c95,
24h_1h,F00,2060,26,0.05457114833745601,0.10484232008457184,0.00025,,a0b7ea3cc104264645ffffffe46f67249f3b4e07662bc2b1e7949699dc697a2b,7bdd0b9d705dc546232ced795b17e8d6ead4196631c9ba1115ed42c368e2d43f,
24h_1h,F00,2060,27,0.05589325487681987,0.10642349720001221,0.00025,,b6c27266f28a96f7965b5a252d001de0fb189894780c2fc624906c17bcc5521b,d791c7e45ad9a9c0bb87ddaa103a9da61e1ba750a0e3a9d941c9d70f5e74f40a,
24h_1h,F00,2060,28,0.05583366874871335,0.1059001088142395,0.00025,,8c136be523385d0a66921771f3e0ace8b3b84ef2f8eca12bab255f3976945c0f,d56414a16809dc50768364982994f873300c3997721a7bb48333d33c14c45956,
24h_1h,F00,2060,29,0.05798178082716254,0.10522758960723877,0.00025,,e940e43e4c67468083c8949645816a87da3511ee3306ed25b2809d03e432eaad,a57b5eb792d58d9225d9bbb0fa2b745aaf943a1db8c470da1ee2e3b5637bc821,
24h_1h,F00,2060,30,0.05690916624717956,0.10605800151824951,0.000125,,c98323ff10d767f4e99f922bbdcf91ed6b03673f4760368c288059baf7193895,8682501f80275b7a813944f69722a374fafd2aca379d2cc43517e79f38e6ecba,
24h_1h,F00,2060,31,0.05356410507798273,0.105716273188591,0.000125,,953b43c32f8d0f3566dc2b71036f469139fc087f5c921b15fd5658f26a762604,0fc1cfe58ff9d16cb03265f15e9eca046e34665d9e47f3366c14e9503cacc421,
24h_1h,F00,2060,32,0.05718092996805184,0.10590235143899918,0.000125,,6680b08f13bbb8f69b211bb369728c6a5bd84788fe1746eeb84c62ef9c43688e,3f104d46086ec6f6887c5b9071666326420743da1d453d892672597364b24ce1,
24h_1h,F00,2060,33,0.05621330215112009,0.10539882630109787,0.000125,,2eb0ce6d68cc8f39b534c4958e09868769855dceb0af7c6a8121129799704d01,704a5eb272bcc27ac82934167cf341d77ac688adf859a14ed1c9d10fbc790826,
24h_1h,F00,2060,34,0.05628721463081098,0.10533174872398376,6.25e-05,,9ad2a8b0ce32793eacfd6379aab92cdeca89c084462d076d906727ba8c4cd3a9,8268dc717c443d79e08be22e871d51bb7872ab0fadb75da1320345c374e33abf,
