variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,12,0.10905300080776215,1572,0.1756013184785843,0.4190481099809237,0.22332200407981873,31.208559036254883,16.631881713867188,26.058629989624023
st_time,2047,7,0.10649223625659943,1572,0.1750866174697876,0.41843352813772894,0.22212137281894684,31.162790298461914,16.542463302612305,25.593936920166016
st_rfft,2048,7,0.1082148551940918,1572,0.16977767646312714,0.4120408674672054,0.22037415206432343,30.686697006225586,16.412342071533203,25.877967834472656
st_time,2048,2,0.10154455900192261,1572,0.16968032717704773,0.4119227199087806,0.22060145437717438,30.67789649963379,16.429269790649414,26.082473754882812
st_rfft,2049,17,0.12174148857593536,1572,0.1718302220106125,0.4145240909894291,0.22123603522777557,30.87163543701172,16.47652816772461,25.715696334838867
st_time,2049,6,0.1062963455915451,1572,0.17165125906467438,0.41430816919857416,0.22172138094902039,30.855552673339844,16.51267433166504,25.921070098876953
st_rfft,2050,17,0.12326032668352127,1572,0.17251327633857727,0.41534717567184354,0.22059312462806702,30.932931900024414,16.42864990234375,25.307109832763672
st_time,2050,5,0.10555848479270935,1572,0.17199327051639557,0.4147207138742838,0.22076554596424103,30.886276245117188,16.44148826599121,25.622982025146484
st_rfft,2051,13,0.1173819899559021,1572,0.17167960107326508,0.4143423718053285,0.22007353603839874,30.85810089111328,16.389951705932617,26.05753517150879
st_time,2051,5,0.10490414500236511,1572,0.17196525633335114,0.41468693774141374,0.22074835002422333,30.88376235961914,16.44020652770996,26.42588996887207
