variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,3,0.10237162560224533,9,5901,16.45060676074715,11.534278289177044,37.081915672613654,20028
st_time,7001,12,0.11037012189626694,18,5901,16.38464684407203,11.462037253717902,36.75235288355546,20028
st_rfft,7002,4,0.10407458245754242,10,5901,15.879766437146703,11.294312477016582,36.84094453946761,20028
st_time,7002,22,0.12329956889152527,28,5901,15.79997171050526,11.194622390256423,36.502811277892654,20028
st_rfft,7003,19,0.1176343634724617,25,5901,15.966136158062119,11.383672188350676,37.01264499693866,20028
st_time,7003,9,0.10873281210660934,15,5901,15.911328821271772,11.33681445353184,36.89610781304291,20028
st_rfft,7004,17,0.1175098642706871,23,5901,15.95948119819128,11.30942685460768,36.718292028419775,20028
st_time,7004,17,0.11646737158298492,23,5901,15.925678966696285,11.27841486263256,36.63946161933867,20028
st_rfft,7005,3,0.10274729132652283,9,5901,15.962424512538517,11.421371498911686,37.203403406514305,20028
st_time,7005,10,0.11053503304719925,16,5901,15.855345060093313,11.323511694299977,36.923902458116274,20028
