variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,3.6199926398694515e-06,0.0037122329958947375,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.19047915935516357,0.4364391817368871,0.22023119032382965,32.486114501953125,16.39278793334961,23.03390121459961,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,2.0590086933225393e-06,0.0018973810074385256,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,1.4792513847351074,1.2162447881635947,0.8698220252990723,90.530517578125,64.7447280883789,76.97564697265625,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.01610218800487928,0.002058929007034749,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.9863197207450867,0.9931363052195236,0.7522140145301819,73.9235610961914,55.99064254760742,71.43433380126953,,
trad_ar,trad_ar,deterministic,completed,0,,0.009860809994279407,0.0021585590002359822,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_ar.npz,0.18747299909591675,0.43298152281121277,0.22297421097755432,32.22874450683594,16.596961975097656,25.59577751159668,,
trad_ridge,trad_ridge,deterministic,completed,0,,0.02371025100001134,0.002514584004529752,test,0,0,A,not_applicable,not_applicable,1,10.0,predictions/trad_ridge.npz,0.1852189302444458,0.4303706893416951,0.22374245524406433,32.03440856933594,16.654150009155273,25.92875099182129,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.5521837739943294,0.010642612993251532,test,0,0,A,not_applicable,not_applicable,18,100.0,predictions/trad_spatial_linear.npz,0.18908368051052094,0.43483753346568527,0.2648427188396454,32.36689376831055,19.713424682617188,36.41062545776367,,
center_gru_default,center_gru,2047,completed,30,0.26242750883102417,9.111691016994882,0.02275465099955909,test,31203,31203,B,default,default,1,,predictions/center_gru_default_seed2047.npz,0.17632247507572174,0.4199076982810886,0.2219228446483612,31.255599975585938,16.518705368041992,25.165372848510742,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2048,completed,30,0.25857263803482056,9.041826145999948,0.022718169988365844,test,31203,31203,B,default,default,1,,predictions/center_gru_default_seed2048.npz,0.1758614182472229,0.41935834109651726,0.2177700251340866,31.214710235595703,16.209592819213867,24.145381927490234,[9],"{""hidden_size"": 100}"
center_gru_default,center_gru,2049,completed,30,0.26224663853645325,8.868819480994716,0.022731670003850013,test,31203,31203,B,default,default,1,,predictions/center_gru_default_seed2049.npz,0.17844142019748688,0.42242327137302327,0.21994923055171967,31.442846298217773,16.371801376342773,24.129915237426758,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2047,completed,27,0.266728937625885,6.431358117988566,0.017369654000503942,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2047.npz,0.1846298724412918,0.4296857833828015,0.2363642305135727,31.983428955078125,17.59364128112793,25.7015438079834,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2048,completed,29,0.26326408982276917,6.423491237001144,0.0173146250017453,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.18160086870193481,0.42614653430707944,0.23487401008605957,31.719985961914062,17.482717514038086,26.384750366210938,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2049,completed,28,0.26607629656791687,6.274489756004186,0.017304854991380125,test,41503,41503,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.18390394747257233,0.4288402353704376,0.2301519364118576,31.920488357543945,17.131235122680664,25.143150329589844,[9],"{""hidden_size"": 100}"
center_tcn_default,center_tcn,2047,completed,30,0.5260291695594788,213.56192185801046,0.32478125901252497,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.319164514541626,0.564946470509929,0.3702790141105652,42.051483154296875,27.561519622802734,42.08959197998047,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2048,completed,29,0.4985813796520233,209.9013655089948,0.32455501799995545,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.3038221001625061,0.5512005988408449,0.34342023730278015,41.028316497802734,25.56229591369629,37.9930534362793,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2049,completed,27,0.47672703862190247,209.81353821601078,0.3234985989984125,test,66728,66728,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.3268105089664459,0.5716734285992711,0.37431174516677856,42.55220031738281,27.8616886138916,51.08263397216797,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,2,0.7470346093177795,2.7894137520052027,0.015971631000866182,test,19209,19206,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.42988261580467224,0.655654341711143,0.5110068321228027,48.80327224731445,38.0365104675293,56.871150970458984,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,5,1.1878467798233032,3.724569739002618,0.016049259997089393,test,19209,19206,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.5340636372566223,0.7307965772064223,0.5262569785118103,54.39644241333008,39.171653747558594,73.02063751220703,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 3, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
