variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
trad_persistence,trad_persistence,deterministic,completed,0,,4.129999979340937e-06,0.0021417770003608894,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_persistence.npz,0.25366395711898804,0.5036506300194491,0.34827202558517456,11.885714530944824,8.218914985656738,27.469221115112305,,
trad_daily_naive,trad_daily_naive,deterministic,completed,0,,2.8399999791872688e-06,0.0018728389995885664,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_daily_naive.npz,0.7367849946022034,0.8583618086810499,0.6561465263366699,20.2565860748291,15.48448371887207,49.30525588989258,,
trad_climatology,trad_climatology,deterministic,completed,0,,0.010725642000579683,0.001869078999334306,test,0,0,A,not_applicable,not_applicable,1,,predictions/trad_climatology.npz,0.7167396545410156,0.8466047806036862,0.7061784863471985,19.9791316986084,16.665193557739258,49.65192794799805,,
trad_spatial_linear,trad_spatial_linear,deterministic,completed,0,,0.3032567939999353,0.0027513489994817064,test,0,0,A,not_applicable,not_applicable,6,100.0,predictions/trad_spatial_linear.npz,0.2305232733488083,0.48012839256683026,0.3476962447166443,11.330610275268555,8.205327033996582,27.801025390625,,
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7001,completed,5,1.02642023563385,9.831413033999524,0.03429583399974945,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7001.npz,0.6644607186317444,0.8151445998298366,0.6770861148834229,19.2367000579834,15.978638648986816,47.9321403503418,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7002,completed,10,1.096551775932312,14.231225888000154,0.03419570699952601,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7002.npz,0.6957791447639465,0.8341337691065783,0.690388023853302,19.684825897216797,16.29255485534668,47.86538314819336,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,7003,completed,12,1.0077438354492188,15.997643560000142,0.03421105899997201,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_all_default_seed7003.npz,1.2822316884994507,1.1323566966726741,0.9699813723564148,26.722627639770508,22.89071273803711,58.59955978393555,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7001,completed,5,1.02642023563385,9.79907578699931,0.03420706199995038,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7001.npz,0.6644607186317444,0.8151445998298366,0.6770861148834229,19.2367000579834,15.978638648986816,47.9321403503418,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7002,completed,10,1.096551775932312,14.228781408000032,0.03424865299984958,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7002.npz,0.6957791447639465,0.8341337691065783,0.690388023853302,19.684825897216797,16.29255485534668,47.86538314819336,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,7003,completed,12,1.0077438354492188,16.008524601000317,0.03418314600003214,test,25932,25929,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed7003.npz,1.2822316884994507,1.1323566966726741,0.9699813723564148,26.722627639770508,22.89071273803711,58.59955978393555,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
multi_gru_default,multi_gru,7001,completed,27,0.38051262497901917,19.157660401999237,0.05062234600063675,test,33006,33006,C,default,default,6,,predictions/multi_gru_default_seed7001.npz,0.19780485332012177,0.44475257539459145,0.3145328760147095,10.495771408081055,7.422701358795166,24.506698608398438,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,7002,completed,23,0.39139121770858765,18.510931826999695,0.05035767300068983,test,33006,33006,C,default,default,6,,predictions/multi_gru_default_seed7002.npz,0.1946563869714737,0.44119880662970257,0.31142571568489075,10.411905288696289,7.349373817443848,24.173288345336914,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,7003,completed,16,0.39161717891693115,14.055611949000195,0.05053370399946289,test,33006,33006,C,default,default,6,,predictions/multi_gru_default_seed7003.npz,0.19504286348819733,0.44163657399291256,0.312977135181427,10.422237396240234,7.385985851287842,24.26441192626953,"[0, 1, 2, 3, 4, 5]","{""hidden_size"": 100}"
center_gru_default,center_gru,7001,completed,13,0.5301867127418518,12.166782880000028,0.0502361689996178,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed7001.npz,0.23631493747234344,0.48612234825437045,0.34849005937576294,11.472061157226562,8.224061012268066,26.975080490112305,[0],"{""hidden_size"": 100}"
center_gru_default,center_gru,7002,completed,15,0.5111457109451294,13.434521907999624,0.050486889999774576,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed7002.npz,0.23333406448364258,0.4830466483515258,0.3460307717323303,11.3994779586792,8.166023254394531,26.682796478271484,[0],"{""hidden_size"": 100}"
center_gru_default,center_gru,7003,completed,15,0.49213707447052,13.435149339000418,0.0500981570003205,test,31506,31506,B,default,default,1,,predictions/center_gru_default_seed7003.npz,0.23945456743240356,0.48934095213092843,0.3517695963382721,11.548018455505371,8.301454544067383,27.059722900390625,[0],"{""hidden_size"": 100}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7001,completed,5,1.02642023563385,9.808552180000333,0.03421181100020476,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7001.npz,0.6644607186317444,0.8151445998298366,0.6770861148834229,19.2367000579834,15.978638648986816,47.9321403503418,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7002,completed,10,1.096551775932312,14.230888938000135,0.034229422999487724,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7002.npz,0.6957791447639465,0.8341337691065783,0.690388023853302,19.684825897216797,16.29255485534668,47.86538314819336,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_matched,plain_mix_patchtst_all,7003,completed,12,1.0077438354492188,15.992139545999635,0.03419362499971612,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_all_matched_seed7003.npz,1.2822316884994507,1.1323566966726741,0.9699813723564148,26.722627639770508,22.89071273803711,58.59955978393555,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_matched,plain_mix_patchtst_top5,7001,completed,5,1.02642023563385,9.809306488999937,0.03420050600016111,test,25932,25929,C,matched,matched_nearest,6,,predictions/plain_mix_patchtst_top5_matched_seed7001.npz,0.6644607186317444,0.8151445998298366,0.6770861148834229,19.2367000579834,15.978638648986816,47.9321403503418,"[0, 1, 2, 3, 4, 5]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 168, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
