epoch,train_loss,valid_loss
1,0.22317177224557339,0.49263548851013184
2,0.22227006739549018,0.49201297760009766
3,0.22171743491198476,0.4912547469139099
4,0.22136331214703137,0.491857647895813
5,0.2209305040867142,0.4909149408340454
6,0.2206281803337034,0.4885790944099426
7,0.22026052296831816,0.48897790908813477
8,0.21997426632797384,0.48935556411743164
9,0.21966786298761434,0.486478328704834
10,0.21938823371560487,0.4875147342681885
11,0.21904852834048338,0.48790109157562256
12,0.2188683900532656,0.4863274395465851
13,0.21865131160490345,0.48669999837875366
14,0.21849533479412564,0.48692193627357483
15,0.21824474721261772,0.488022118806839
16,0.21806046197149934,0.4889611303806305
17,0.21790548878731114,0.4865274131298065
18,0.2177349980179746,0.48796579241752625
