variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.13800840079784393,30,11673,20.587720553205838,15.053467219659103,41.633177982343824,39768
st_time,7001,15,0.11695495247840881,21,11673,20.594040907968793,15.021904384698985,41.571891276342186,39768
st_rfft,7002,28,0.13115760684013367,30,11673,20.439992864787865,14.809288382650116,41.23336332871422,39768
st_time,7002,13,0.11380576342344284,19,11673,20.424725648683125,14.765891847848364,41.1469363301585,39768
st_rfft,7003,20,0.12067579478025436,26,11673,20.515332773677706,14.776209659726057,41.20121618123281,39768
st_time,7003,10,0.10997477918863297,16,11673,20.50493682456547,14.741064075540187,41.136311926278,39768
st_rfft,7004,16,0.11636960506439209,22,11673,20.835537560477746,14.98089340941284,41.63958761338885,39768
st_time,7004,10,0.10966072976589203,16,11673,20.81666636948944,14.957568399240927,41.59564023299448,39768
st_rfft,7005,27,0.1307118684053421,30,11673,20.499409600875197,14.718139111024469,40.91827806030511,39768
st_time,7005,12,0.11332973092794418,18,11673,20.477976063289955,14.659088118410619,40.78600483847436,39768
