variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,18,0.1148536428809166,610,0.07783222198486328,0.2789842683465562,0.14075149595737457,20.767436981201172,10.477463722229004,17.862628936767578
st_time,2047,27,0.12397900968790054,610,0.07727809250354767,0.27798937480333247,0.14006251096725464,20.693376541137695,10.426177024841309,17.76340103149414
st_rfft,2048,15,0.10961761325597763,610,0.08045636117458344,0.28364830543224373,0.14116916060447693,21.114625930786133,10.508554458618164,17.75782012939453
st_time,2048,15,0.10875214636325836,610,0.08023916184902191,0.2832651793797146,0.14105351269245148,21.086105346679688,10.499945640563965,17.701663970947266
st_rfft,2049,10,0.109410360455513,610,0.08124242722988129,0.2850305724477311,0.14259931445121765,21.21752166748047,10.61501407623291,17.81633758544922
st_time,2049,7,0.10588657110929489,610,0.08128829300403595,0.285111018734871,0.1429620385169983,21.223506927490234,10.642016410827637,18.248184204101562
st_rfft,2050,11,0.10882347822189331,610,0.07914324849843979,0.28132409868057834,0.1439676284790039,20.941612243652344,10.71687126159668,18.312604904174805
st_time,2050,8,0.10583224147558212,610,0.0790003091096878,0.2810699363320236,0.14408157765865326,20.922693252563477,10.725353240966797,18.398624420166016
st_rfft,2051,18,0.11374562978744507,610,0.08964640647172928,0.2994100974779062,0.14400382339954376,22.287921905517578,10.719565391540527,18.66822624206543
st_time,2051,18,0.1127338856458664,610,0.08956076204776764,0.29926704136568,0.14450381696224213,22.277273178100586,10.75678539276123,19.294410705566406
