variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,13,0.4969567656517029,13.85499081099988,0.039148336989455856,test,25716,25713,False,1.0,0.32188716530799866,0.567351007144606,0.33641454577445984,42.227664947509766,25.039173126220703,36.28524398803711,42.227664947509766,25.039173126220703,42.227664947509766,25.039173126220703,42.227664947509766,25.039173126220703,42.227664947509766,25.039173126220703,0.0,0.0,0.9991673231124878,0.04672946780920029,0.0028950762934982777,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,30,0.4756884276866913,13.960494505998213,0.027648299001157284,test,25717,5418,True,0.0,0.3146253526210785,0.5609147463038198,0.33095937967300415,41.74861526489258,24.63315200805664,36.26924133300781,42.32880783081055,24.807512283325195,42.68028259277344,25.833555221557617,42.759620666503906,25.999004364013672,43.14167785644531,25.980894088745117,0.1336696743965149,0.08913779884346185,0.5811476707458496,0.05509621649980545,0.050750747323036194,0.0,1.90836501121521,forecast
degraded_patchtst,2048,20,0.4851665496826172,17.60700722200272,0.025004216004163027,test,25716,25713,False,1.0,0.3149992823600769,0.5612479686912701,0.33156976103782654,41.77341842651367,24.678577423095703,35.609107971191406,41.77341842651367,24.678577423095703,41.77341842651367,24.678577423095703,41.77341842651367,24.678577423095703,41.77341842651367,24.678577423095703,0.0,0.0,0.9993859529495239,0.05239555612206459,0.002279645996168256,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,27,0.4686046838760376,13.850106370009598,0.026085834004334174,test,25717,5418,True,0.0,0.30576080083847046,0.5529564185706415,0.3253576457500458,41.156280517578125,24.216215133666992,35.62894058227539,41.9620361328125,24.73979949951172,42.2427978515625,25.842954635620117,42.265377044677734,25.78353500366211,42.431373596191406,25.431346893310547,0.1309324949979782,0.07636284900737707,0.6030579209327698,0.1398920714855194,0.0507071278989315,0.0,2.127338409423828,forecast
degraded_patchtst,2049,20,0.4836980700492859,17.625681877005263,0.025236925997887738,test,25716,25713,False,1.0,0.31625714898109436,0.5623674501436711,0.32885032892227173,41.85673904418945,24.476171493530273,35.99337387084961,41.85673904418945,24.476171493530273,41.85673904418945,24.476171493530273,41.85673904418945,24.476171493530273,41.85673904418945,24.476171493530273,0.0,0.0,0.999850332736969,0.060472529381513596,0.0008865116978995502,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,10,0.47391989827156067,7.228258774004644,0.02726362099929247,test,25717,5418,True,0.0,0.307553231716156,0.554574820665486,0.32549628615379333,41.276737213134766,24.226530075073242,35.815521240234375,41.80284118652344,24.467660903930664,41.47550582885742,24.73744773864746,41.65345764160156,24.889680862426758,41.88410568237305,24.61454963684082,0.10752753168344498,0.0513453535436669,0.6173180937767029,0.12994380295276642,0.04070724919438362,0.0,1.1161627769470215,forecast
degraded_patchtst,2050,30,0.4762987196445465,20.24821443199471,0.02545063800062053,test,25716,25713,False,1.0,0.3205750584602356,0.5661934814709858,0.33522775769233704,42.141510009765625,24.950841903686523,37.14741897583008,42.141510009765625,24.950841903686523,42.141510009765625,24.950841903686523,42.141510009765625,24.950841903686523,42.141510009765625,24.950841903686523,0.0,0.0,0.9991874694824219,0.06645961105823517,0.00210971268825233,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,30,0.4605982005596161,13.689318574004574,0.026349412990384735,test,25717,5418,True,0.0,0.3049232065677643,0.5521985209757124,0.3281285762786865,41.09986877441406,24.422452926635742,35.911521911621094,41.918426513671875,24.823225021362305,42.41196060180664,25.962356567382812,42.4484977722168,25.999298095703125,42.399879455566406,25.409767150878906,0.1317678838968277,0.08762154412355458,0.6112951040267944,0.10936229676008224,0.03902718797326088,0.0,1.9939457178115845,forecast
degraded_patchtst,2051,14,0.4813678562641144,13.326599781998084,0.025373465003212914,test,25716,25713,False,1.0,0.306016206741333,0.5531873161428532,0.32876351475715637,41.1734619140625,24.469711303710938,35.343902587890625,41.1734619140625,24.469711303710938,41.1734619140625,24.469711303710938,41.1734619140625,24.469711303710938,41.1734619140625,24.469711303710938,0.0,0.0,0.9980890154838562,0.07497202605009079,0.002958310069516301,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,29,0.4666226804256439,13.690214389993344,0.026660483999876305,test,25717,5418,True,0.0,0.2994994521141052,0.5472654311338376,0.3240053057670593,40.732704162597656,24.115558624267578,35.437591552734375,41.25783157348633,24.39328384399414,41.458229064941406,25.17314910888672,41.41740798950195,25.132678985595703,41.42220687866211,24.546180725097656,0.1251792460680008,0.07173643141640483,0.5856610536575317,0.25748389959335327,0.05033520236611366,0.0,1.9006239175796509,forecast
