variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.13334441184997559,30,610,5.9528938459974485,4.226859545266187,18.247406082800975,1728
st_time,7001,30,0.12618829309940338,30,610,5.959876119265235,4.230868719242237,18.109519106088324,1728
st_rfft,7002,20,0.12071316689252853,26,610,5.988458136594984,4.262494900712261,18.414610392136943,1728
st_time,7002,17,0.12082915008068085,23,610,5.9670258376323915,4.231585333744685,18.057234788452636,1728
st_rfft,7003,28,0.13983429968357086,30,610,6.003315417533694,4.265143563350041,18.609813399370694,1728
st_time,7003,1,0.10022425651550293,7,610,6.115500106764094,4.348518452158681,18.819492835491555,1728
st_rfft,7004,30,0.1312849074602127,30,610,5.967217786657933,4.257758635061759,18.53832336459236,1728
st_time,7004,29,0.13193950057029724,30,610,5.962940766752945,4.254017923717146,18.375972465840448,1728
st_rfft,7005,30,0.13355591893196106,30,610,5.998655053062823,4.284540460065559,18.742528403338607,1728
st_time,7005,30,0.13000603020191193,30,610,5.989292914348669,4.277688823364399,18.63239483752249,1728
