variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2024,22,0.46193891763687134,48.86417407699628,0.07278289399982896,test,31126,31123,False,1.0,0.31553834676742554,0.5617280006973353,0.3444298505783081,41.753597259521484,25.601686477661133,39.13848876953125,41.753597259521484,25.601686477661133,41.753597259521484,25.601686477661133,41.753597259521484,25.601686477661133,41.753597259521484,25.601686477661133,0.0,0.0,0.9998139142990112,0.05075861141085625,0.001415987848304212,0.0,0.0,input
st_center_only,2024,7,0.4609278738498688,16.331796976999613,0.06184586299787043,test,31127,5452,True,0.0,0.31855282187461853,0.5644048386350161,0.3441483974456787,41.95256805419922,25.580768585205078,41.056427001953125,41.829132080078125,25.59721565246582,41.83620071411133,25.606700897216797,41.91331481933594,25.79429817199707,42.170989990234375,25.724361419677734,0.054837942123413086,0.03515364780605831,0.8978584408760071,0.04014110192656517,0.0028377827256917953,0.4009961187839508,0.0,input
st_pairwise,2024,8,0.4609535038471222,17.72061800299707,0.061818665999453515,test,31127,5452,True,0.0,0.31901127099990845,0.5648108276227611,0.3444337248802185,41.98274612426758,25.601978302001953,41.407779693603516,41.8253288269043,25.600679397583008,41.832523345947266,25.61011505126953,41.9368896484375,25.86048698425293,42.241153717041016,25.77978515625,0.05562809854745865,0.042432570083427115,0.9944843649864197,0.03270567208528519,0.008149332366883755,0.4657658636569977,0.0,input
st_pairwise_delta,2024,27,0.4491724371910095,38.2467201019972,0.062057766001089476,test,31127,5452,True,0.0,0.30737411975860596,0.5544133113108,0.3406548500061035,41.20989227294922,25.321090698242188,40.00083541870117,41.96109390258789,25.653226852416992,42.64607238769531,28.246252059936523,44.16011047363281,30.02971649169922,41.98432159423828,25.708251953125,0.03076586127281189,0.06817570747595264,0.978158712387085,0.007845524698495865,0.013228684663772583,1.9174586534500122,0.0,input
st_pairwise_delta_forecast,2024,9,0.4575601816177368,16.8635411429932,0.07630959500238532,test,31127,5452,True,0.0,0.3137701153755188,0.5601518681353467,0.3426557183265686,41.636444091796875,25.469816207885742,39.0099983215332,41.80533981323242,25.587867736816406,42.36747741699219,26.326297760009766,42.33517074584961,26.332496643066406,41.840030670166016,25.64906120300293,0.10878495126962662,0.04537184397307428,0.9960243105888367,0.037611741572618484,0.006318506319075823,0.0,1.1759095191955566,forecast
st_sparse_delta_forecast,2024,9,0.4576679766178131,16.778187385003548,0.06528785299451556,test,31127,5452,True,0.0,0.3138704001903534,0.5602413767210999,0.34299176931381226,41.643096923828125,25.494794845581055,39.26622009277344,41.80533981323242,25.587867736816406,42.21677017211914,26.114225387573242,42.269981384277344,26.209308624267578,41.831146240234375,25.627309799194336,0.10802070796489716,0.051064496206151874,0.6027184128761292,0.11058969795703888,0.0588734894990921,0.0,1.0498675107955933,forecast
st_confident_delta_forecast,2024,9,0.45763927698135376,16.68387003099633,0.06460121399868513,test,31127,5452,True,0.0,0.3136599361896515,0.5600535118983287,0.342411071062088,41.62913131713867,25.45163345336914,39.002689361572266,41.80533981323242,25.587867736816406,42.18098068237305,26.07884979248047,42.160343170166016,26.088077545166016,41.83421325683594,25.635595321655273,0.10871723294258118,0.038891013441907,0.9959446787834167,0.03835689648985863,0.006456088274717331,0.0,1.2026234865188599,forecast
st_station_bias_delta_forecast,2024,9,0.45745202898979187,16.768128163996153,0.07463629400444916,test,31127,5452,True,0.0,0.31360331177711487,0.5600029569360458,0.3425227701663971,41.62537384033203,25.459936141967773,38.99135208129883,41.80533981323242,25.587867736816406,42.37415313720703,26.339736938476562,42.337947845458984,26.34349250793457,41.8408088684082,25.650156021118164,0.10882844775915146,0.0456787292102231,0.9953558444976807,0.03792140260338783,0.00630966667085886,0.0,1.1823220252990723,forecast
st_sparse_station_bias_delta_forecast,2024,21,0.45534443855285645,30.024619461997645,0.06520983800146496,test,31127,5452,True,0.0,0.31163641810417175,0.5582440488748374,0.34083592891693115,41.494632720947266,25.334550857543945,38.98728942871094,41.8092155456543,25.588953018188477,42.644596099853516,26.725162506103516,42.684364318847656,26.81547737121582,41.945167541503906,25.772897720336914,0.12035766988992691,0.06696876363994339,0.5993438959121704,0.10088638961315155,0.044155072420835495,0.0,1.5277085304260254,forecast
degraded_patchtst,2025,6,0.4752456247806549,20.824941135004337,0.06438024999806657,test,31126,31123,False,1.0,0.342924565076828,0.5855976136194785,0.36691156029701233,43.5278434753418,27.272768020629883,41.7555046081543,43.5278434753418,27.272768020629883,43.5278434753418,27.272768020629883,43.5278434753418,27.272768020629883,43.5278434753418,27.272768020629883,0.0,0.0,0.999019980430603,0.06767891347408295,0.0018899784190580249,0.0,0.0,input
st_center_only,2025,8,0.47443705797195435,17.667999028999475,0.061582244001328945,test,31127,5452,True,0.0,0.3447166085243225,0.5871257178188692,0.36702775955200195,43.64142990112305,27.281408309936523,42.65666198730469,43.62422180175781,27.3905029296875,43.625648498535156,27.391510009765625,43.66641616821289,27.489940643310547,43.84103775024414,27.421632766723633,0.05544627085328102,0.027614429933569093,0.9523615837097168,0.0401935875415802,0.004706097301095724,0.355033814907074,0.0,input
st_pairwise,2025,13,0.47394105792045593,24.352543957997113,0.06233531199541176,test,31127,5452,True,0.0,0.3468936085700989,0.5889767470538195,0.36796829104423523,43.77901840209961,27.351316452026367,44.43204879760742,43.70448684692383,27.430835723876953,43.73164749145508,27.449838638305664,43.94466781616211,27.90032386779785,44.350467681884766,27.762317657470703,0.06056658551096916,0.06212085821997168,0.9313265085220337,0.1678282469511032,0.023830609396100044,0.6991934776306152,0.0,input
st_pairwise_delta,2025,30,0.4581316411495209,38.19947661900369,0.07490745600080118,test,31127,5452,True,0.0,0.32135459780693054,0.5668814671577564,0.3555276393890381,42.13665771484375,26.426591873168945,40.28268051147461,43.91448974609375,27.526472091674805,44.120933532714844,30.107046127319336,44.81373596191406,30.70052719116211,44.04310989379883,27.647518157958984,0.03166864812374115,0.05267930459331998,0.9795697927474976,0.013876083306968212,0.014572285115718842,1.8134664297103882,0.0,input
st_pairwise_delta_forecast,2025,8,0.4687478244304657,15.795482996996725,0.06441822299530031,test,31127,5452,True,0.0,0.3377663493156433,0.5811766937134035,0.36482754349708557,43.19923400878906,27.117862701416016,40.56188201904297,43.55381393432617,27.361454010009766,43.37974166870117,27.470365524291992,43.56064987182617,27.641328811645508,43.75119400024414,27.55594253540039,0.10606230050325394,0.04379330492094147,0.9976783990859985,0.0551079660654068,0.005463166628032923,0.0,1.0957344770431519,forecast
st_sparse_delta_forecast,2025,13,0.4677722156047821,20.98257166700205,0.08110974100418389,test,31127,5452,True,0.0,0.33879831433296204,0.5820638404272869,0.36609330773353577,43.265174865722656,27.211946487426758,40.78411865234375,43.555904388427734,27.360034942626953,43.6730842590332,27.73946189880371,43.74348068237305,27.84798812866211,43.916744232177734,27.71645736694336,0.1122298464179039,0.07193161554798425,0.6060022115707397,0.13177554309368134,0.055971354246139526,0.0,1.4564749002456665,forecast
st_confident_delta_forecast,2025,8,0.4693898558616638,15.780075111993938,0.06444920800277032,test,31127,5452,True,0.0,0.3386355936527252,0.5819240445734523,0.3655107319355011,43.254783630371094,27.168643951416016,40.653900146484375,43.55381393432617,27.361454010009766,43.33230972290039,27.36235237121582,43.48577117919922,27.49393653869629,43.744781494140625,27.55002784729004,0.10589111596345901,0.03832937623871764,0.9976655840873718,0.05615650862455368,0.005494352430105209,0.0,1.1026959419250488,forecast
st_station_bias_delta_forecast,2025,8,0.4686662554740906,15.603361066001526,0.06445789000281366,test,31127,5452,True,0.0,0.33761829137802124,0.5810493020200792,0.3647349178791046,43.189762115478516,27.11097526550293,40.55620193481445,43.55381393432617,27.361454010009766,43.38109588623047,27.47394561767578,43.56282043457031,27.645645141601562,43.75226593017578,27.55695152282715,0.10610520839691162,0.04407028217391513,0.9971254467964172,0.0546383336186409,0.00552662368863821,0.0,1.0994566679000854,forecast
st_sparse_station_bias_delta_forecast,2025,13,0.46562695503234863,21.18681454599573,0.065248992999841,test,31127,5452,True,0.0,0.33692628145217896,0.5804535136013727,0.36513590812683105,43.145477294921875,27.140783309936523,40.65057373046875,43.555904388427734,27.360034942626953,43.66658401489258,27.763317108154297,43.756900787353516,27.87468719482422,43.924217224121094,27.726839065551758,0.11269555240869522,0.0729414054848693,0.6052938103675842,0.12537308037281036,0.046668678522109985,0.0,1.4810582399368286,forecast
degraded_patchtst,2026,19,0.4681199789047241,43.35964745599631,0.06375541900342796,test,31126,31123,False,1.0,0.32852402329444885,0.5731701521315018,0.3528578579425812,42.604103088378906,26.228151321411133,39.44300842285156,42.604103088378906,26.228151321411133,42.604103088378906,26.228151321411133,42.604103088378906,26.228151321411133,42.604103088378906,26.228151321411133,0.0,0.0,0.9998388290405273,0.0582268089056015,0.0007861267658881843,0.0,0.0,input
st_center_only,2026,1,0.46789994835853577,8.793015841998567,0.0602098939998541,test,31127,5452,True,0.0,0.3287874162197113,0.5733998746247781,0.3521100580692291,42.62117385864258,26.172565460205078,39.638607025146484,42.61919021606445,26.195497512817383,42.61404800415039,26.19028091430664,42.6147346496582,26.194581985473633,42.6499137878418,26.191831588745117,0.05044678598642349,0.003972354356216853,0.9909433722496033,0.04737876355648041,0.0030847180169075727,0.054532740265131,0.0,input
st_pairwise,2026,1,0.4678724408149719,9.094577023999591,0.06261566500324989,test,31127,5452,True,0.0,0.32880088686943054,0.5734116208008262,0.35215941071510315,42.62205123901367,26.17623519897461,39.63524627685547,42.61967849731445,26.197771072387695,42.61585998535156,26.193891525268555,42.61637496948242,26.198062896728516,42.65019226074219,26.19511604309082,0.050433460623025894,0.0036972512148348824,0.9998802542686462,0.0561826229095459,0.0009749680757522583,0.05121362954378128,0.0,input
st_pairwise_delta,2026,29,0.4550879895687103,38.14102262900269,0.0625737080044928,test,31127,5452,True,0.0,0.3138599693775177,0.5602320674305584,0.3469015061855316,41.64240646362305,25.785409927368164,40.67070007324219,43.001556396484375,26.38418197631836,43.378196716308594,28.95334243774414,44.87204360961914,30.635107040405273,42.920204162597656,26.448705673217773,0.03131895884871483,0.08890067451108866,0.9846686124801636,0.010583968833088875,0.010246631689369678,1.965367317199707,0.0,input
st_pairwise_delta_forecast,2026,8,0.46212804317474365,15.776929539002595,0.06561073000193574,test,31127,5452,True,0.0,0.3263407349586487,0.5712624046431278,0.35236015915870667,42.46229934692383,26.191152572631836,39.59205627441406,42.64098358154297,26.19975471496582,43.135555267333984,27.060392379760742,43.093448638916016,27.050357818603516,42.71579360961914,26.28005027770996,0.10837540030479431,0.03810396804327761,0.9962006211280823,0.03580651432275772,0.006582386326044798,0.0,1.031661868095398,forecast
st_sparse_delta_forecast,2026,7,0.4629571735858917,18.364484316000016,0.07331041499855928,test,31127,5452,True,0.0,0.3249886929988861,0.5700777955673121,0.351938933134079,42.374244689941406,26.15984535217285,39.448150634765625,42.6344108581543,26.19586753845215,42.854827880859375,26.722726821899414,42.8480339050293,26.759885787963867,42.80623245239258,26.37863540649414,0.10707835108041763,0.033789666974638324,0.6029574275016785,0.10844001173973083,0.0728926882147789,0.0,0.8978232741355896,forecast
st_confident_delta_forecast,2026,8,0.462322473526001,16.80853620999551,0.0641299449998769,test,31127,5452,True,0.0,0.3263206481933594,0.5712448233405353,0.3520815670490265,42.46098709106445,26.17044448852539,39.54520034790039,42.64098358154297,26.19975471496582,42.97521209716797,26.83470344543457,42.930763244628906,26.816741943359375,42.71283721923828,26.273632049560547,0.10837513953447342,0.033352375460150976,0.9960977435112,0.03576336055994034,0.006704642437398434,0.0,1.0582553148269653,forecast
