epoch,train_loss,valid_loss
1,0.5227835572637685,1.147546410560608
2,0.5160184655310976,1.1379817724227905
3,0.5072477245683443,1.1266217231750488
4,0.5010073682374413,1.124800682067871
5,0.49569060918044733,1.124740719795227
6,0.49593145120996085,1.1172807216644287
7,0.4945102928501715,1.1255030632019043
8,0.49245781232415403,1.1227515935897827
9,0.4940600614814163,1.1188437938690186
10,0.4912973155373908,1.1177431344985962
11,0.48943943674679946,1.1164575815200806
12,0.4890453442502629,1.1137874126434326
13,0.48630871343730214,1.112884759902954
14,0.4857778370429378,1.1169190406799316
15,0.48674746721419726,1.1080186367034912
16,0.48367333311768174,1.107182502746582
17,0.48610226735289014,1.111077070236206
18,0.4888079749773836,1.103412389755249
19,0.49159065363048626,1.1120316982269287
20,0.48997694175069023,1.0979039669036865
21,0.48977366179448223,1.1083424091339111
22,0.4884545555786706,1.1067520380020142
23,0.4888678563601087,1.1059422492980957
24,0.48968649229360783,1.1081818342208862
25,0.4879398999982127,1.1050294637680054
26,0.4875651032981465,1.1079347133636475
27,0.48681372291452096,1.1056920289993286
28,0.4875755872800885,1.107710361480713
