variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10054425150156021,7,610,7.899898899722127,4.6080592638916436,15.747508448998031,1728
st_time,7001,28,0.1210031732916832,30,610,7.797119854051935,4.522498612050657,15.362832292214094,1728
st_rfft,7002,23,0.11417392641305923,29,610,7.760653115850332,4.571579422111864,15.582619350647253,1728
st_time,7002,23,0.11461828649044037,29,610,7.716084498596237,4.5115809793825505,15.235471816968166,1728
st_rfft,7003,22,0.10609394311904907,28,610,7.7916291753909555,4.5792131920655565,15.52831382256024,1728
st_time,7003,21,0.10755600780248642,27,610,7.768103733460065,4.535341526623125,15.231805333643777,1728
st_rfft,7004,28,0.11454349011182785,30,610,7.724535723665254,4.543604762465866,15.38716416142129,1728
st_time,7004,28,0.11719782650470734,30,610,7.6808882693829625,4.50131078671526,15.221242448387645,1728
st_rfft,7005,27,0.11430113762617111,30,610,7.716961235560571,4.527676505071145,15.364877319767617,1728
st_time,7005,30,0.11465268582105637,30,610,7.67960809178143,4.48870963299716,15.162341763204918,1728
