arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,7,0.44220462441444397,15,5.238583226000628,False,False,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,26,0.4063403308391571,34,6.507267340999533,True,True,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,4,0.4538685977458954,12,4.20635452499846,False,False,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,40,0.42335715889930725,40,7.603872001000127,True,True,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,24,0.43108099699020386,32,10.878189457998815,False,False,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,22,0.40088850259780884,30,6.034189244001027,True,True,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,7,0.43288955092430115,15,5.906712599000457,False,False,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,39,0.4001542925834656,40,8.981087332998868,True,True,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,4,0.45142361521720886,12,5.340846766997856,False,False,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,40,0.4116934537887573,40,9.711443587999383,True,True,dfcdcd31f6912ccd3b2b389d18099e62eb69044d42d89da796c195d9d5d773a4
