variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage,arm,freeze_backbone
degraded_patchtst,2047,40,1.3515881299972534,11.3260258060036,0.015319833997637033,test,29490,29487,False,1.0,0.8183965682983398,0.9046527335383119,0.6030216217041016,67.37908172607422,44.913421630859375,58.71855545043945,67.37908172607422,44.913421630859375,67.37908172607422,44.913421630859375,67.37908172607422,44.913421630859375,67.37908172607422,44.913421630859375,0.0,0.0,0.9992485046386719,0.04803677648305893,0.0029280867893248796,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2047,40,1.2679007053375244,11.709612281993032,0.01603300300484989,test,29491,29488,False,1.0,0.765841007232666,0.8751234239995328,0.5870309472084045,65.17972564697266,43.722415924072266,57.37275314331055,68.22154998779297,45.43845748901367,69.63887786865234,47.706356048583984,69.63292694091797,47.627037048339844,65.59797668457031,44.60456085205078,0.2038976401090622,0.21535951216353996,0.5792382955551147,0.12780801951885223,0.04446759819984436,0.0,6.753788471221924,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2048,40,1.363330602645874,11.196819185992354,0.014545005993568338,test,29490,29487,False,1.0,0.829085111618042,0.910541109241116,0.606118381023407,67.81765747070312,45.144065856933594,59.13135528564453,67.81765747070312,45.144065856933594,67.81765747070312,45.144065856933594,67.81765747070312,45.144065856933594,67.81765747070312,45.144065856933594,0.0,0.0,0.9983794093132019,0.052889134734869,0.00363261834718287,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2048,40,1.2912617921829224,11.552810947992839,0.01531259399780538,test,29491,29488,False,1.0,0.7919673323631287,0.8899254644986447,0.5976081490516663,66.28218841552734,44.51021957397461,57.470218658447266,67.9029541015625,45.53368377685547,69.68570709228516,48.24654006958008,68.85604858398438,47.29298400878906,66.76364135742188,44.89140319824219,0.1950761079788208,0.22362604278431178,0.5798712968826294,0.03970889747142792,0.04874764755368233,0.0,6.669685363769531,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2049,27,1.3654121160507202,9.640523038993706,0.014511296001728624,test,29490,29487,False,1.0,0.8431654572486877,0.9182404136437732,0.611532986164093,68.39109802246094,45.54734802246094,58.599464416503906,68.39109802246094,45.54734802246094,68.39109802246094,45.54734802246094,68.39109802246094,45.54734802246094,68.39109802246094,45.54734802246094,0.0,0.0,0.9997569918632507,0.05967031419277191,0.0012565071228891611,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2049,27,1.307234525680542,10.098318860007566,0.015287203990737908,test,29491,29488,False,1.0,0.8055084943771362,0.8975012503485086,0.603916585445404,66.84644317626953,44.98007583618164,57.8480224609375,67.72389221191406,45.35552215576172,69.68199920654297,47.997467041015625,68.59725952148438,47.03572463989258,66.89436340332031,45.08221435546875,0.1722993552684784,0.2041182576072511,0.5827873945236206,0.05736624076962471,0.05086494982242584,0.0,4.950334548950195,forecast,st_sparse_station_bias_delta_forecast,False
