epoch,train_loss,valid_loss
1,0.16914348040647076,0.24489372968673706
2,0.16888036580118682,0.2444191724061966
3,0.1687650715038597,0.24437449872493744
4,0.1686697202425025,0.24413207173347473
5,0.16858964236756369,0.24398678541183472
6,0.16848690405032307,0.24386174976825714
7,0.16843276023766746,0.24387480318546295
8,0.16833166031314525,0.24367451667785645
9,0.1682522457187327,0.24370327591896057
10,0.16816923416727117,0.24356018006801605
11,0.16808165625026844,0.2435014545917511
12,0.16798306825187637,0.24359028041362762
13,0.16790538699914656,0.2433437705039978
14,0.1678219574850588,0.24332529306411743
15,0.16780934216003204,0.2436545044183731
16,0.16772286440051334,0.24341249465942383
17,0.16761266313975912,0.2435021996498108
18,0.16753867487596155,0.24338006973266602
19,0.16751763583778043,0.24334898591041565
20,0.16756349074844465,0.24338197708129883
