variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,4,0.10414446145296097,10,11673,17.214328533991235,12.264067440951402,34.19685286760008,37464
st_time,7001,1,0.10079313814640045,7,11673,17.255117757315936,12.290913075889605,34.30703785138883,37464
st_rfft,7002,10,0.1114933043718338,16,11673,17.283802176081032,12.242622180802686,34.213494493431476,37464
st_time,7002,13,0.11465999484062195,19,11673,17.200528413884296,12.180868479015734,34.09352278794451,37464
st_rfft,7003,5,0.10513186454772949,11,11673,17.243178078684505,12.258404428521564,34.0550309367947,37464
st_time,7003,1,0.10076980292797089,7,11673,17.30757067852933,12.308807289857475,34.19686588710572,37464
st_rfft,7004,14,0.11420821398496628,20,11673,17.010265920287647,11.984652653479714,33.291694226286616,37464
st_time,7004,1,0.10079243034124374,7,11673,17.129484987488354,12.077012246779695,33.50170579232491,37464
st_rfft,7005,1,0.10067670792341232,7,11673,17.45928870639785,12.45969843935717,35.216217984287525,37464
st_time,7005,1,0.1007944718003273,7,11673,17.419253074291095,12.426997828376667,35.104818246420834,37464
