variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.1002626046538353,7,1572,8.74590253711673,5.268684471321333,14.276700321076527,5034
st_time,7001,7,0.10507495701313019,13,1572,8.651816764591274,5.155458879982331,13.799997549037386,5034
st_rfft,7002,1,0.09992325305938721,7,1572,8.64952449553886,5.10766777596305,13.775206146363828,5034
st_time,7002,1,0.09968794882297516,7,1572,8.642773637554924,5.102526839024783,13.762735131119985,5034
st_rfft,7003,1,0.10039112716913223,7,1572,8.624201103278422,5.152257711299128,13.981555900004269,5034
st_time,7003,12,0.10594936460256577,18,1572,8.54085826931524,5.0662257702614895,13.579337589007892,5034
st_rfft,7004,1,0.10027537494897842,7,1572,8.703061853431713,5.1817872623720955,13.874620355782637,5034
st_time,7004,1,0.10022212564945221,7,1572,8.69301073483049,5.1724872615633855,13.845267811673962,5034
st_rfft,7005,1,0.10032545030117035,7,1572,8.74017432679112,5.24268430407482,14.037674545885153,5034
st_time,7005,1,0.10043797641992569,7,1572,8.725745578504233,5.227986680168361,13.995530671318598,5034
