variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,29,0.1170552596449852,30,610,6.311983385499528,3.720842476244326,9.90604644480931,1728
st_time,7001,29,0.11492660641670227,30,610,6.303040856933746,3.7024809055858188,9.828199938056693,1728
st_rfft,7002,5,0.10474679619073868,11,610,6.233783135570255,3.6710829193945282,9.827100400664559,1728
st_time,7002,23,0.11733552813529968,29,610,6.218952956886684,3.660268861938406,9.786095755240435,1728
st_rfft,7003,24,0.11747834831476212,30,610,6.229448081148194,3.6622172207744033,9.763717115112483,1728
st_time,7003,26,0.11763244867324829,30,610,6.23186343554943,3.6668448646863303,9.724445071764002,1728
st_rfft,7004,27,0.11722984910011292,30,610,6.254748603664997,3.6706623335679374,9.753678793695677,1728
st_time,7004,27,0.11887430399656296,30,610,6.256044700872033,3.6704538000954523,9.729549748579041,1728
st_rfft,7005,15,0.11167085915803909,21,610,6.289214107302321,3.6996663179662495,9.84574999732069,1728
st_time,7005,17,0.10869479924440384,23,610,6.288781850955239,3.6761752907876617,9.756317949850933,1728
