variant,seed,best_epoch,beta,trainable_parameter_count,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent
st_rfft,2047,8,0.1093541756272316,11673,0.8068122267723083,0.8982272689983912,0.6129006743431091,66.83785247802734,45.60646057128906,58.60466384887695
st_time,2047,4,0.10403251647949219,11673,0.8072384595870972,0.8984645010166497,0.6137887239456177,66.85550689697266,45.67253875732422,58.498531341552734
st_rfft,2048,6,0.10671032965183258,11673,0.8123428821563721,0.9013006613535641,0.6140829920768738,67.0665512084961,45.694435119628906,57.22038650512695
st_time,2048,4,0.10401345044374466,11673,0.8108569979667664,0.9004759841143829,0.6131644248962402,67.00518035888672,45.6260871887207,57.16675567626953
st_rfft,2049,6,0.10652758926153183,11673,0.7627503871917725,0.8733558193495778,0.5933747887611389,64.98715209960938,44.15352249145508,56.027305603027344
st_time,2049,4,0.103847935795784,11673,0.7606658935546875,0.8721616212346698,0.5920564532279968,64.89828491210938,44.055423736572266,56.04792785644531
st_rfft,2050,8,0.1094135120511055,11673,0.8051996231079102,0.8973291609592938,0.6153048872947693,66.77102661132812,45.78535842895508,57.731407165527344
st_time,2050,6,0.10639125108718872,11673,0.805144727230072,0.8972985719536569,0.6147544384002686,66.76875305175781,45.74440002441406,57.650821685791016
st_rfft,2051,10,0.11182933300733566,11673,0.8211833834648132,0.9061916924496788,0.6167430281639099,67.43049621582031,45.89237594604492,58.20814895629883
st_time,2051,5,0.1051681712269783,11673,0.822156548500061,0.9067284866486004,0.6179491877555847,67.4704360961914,45.98212432861328,58.19487762451172
