epoch,train_loss,valid_loss
1,0.06998544271303295,0.1497788280248642
2,0.06990228620333451,0.14984716475009918
3,0.0697845297720031,0.14961208403110504
4,0.06971754246134633,0.149530827999115
5,0.06963704449470054,0.14934378862380981
6,0.06953857753408348,0.1493430733680725
7,0.06947261738165524,0.14920440316200256
8,0.06943211365193828,0.14916254580020905
9,0.06930343251073225,0.14915336668491364
10,0.069241705599805,0.14906160533428192
11,0.06922845361538177,0.1488972306251526
12,0.06917196725096021,0.149137482047081
13,0.0691321690927249,0.1488947719335556
14,0.06910741652501341,0.148985356092453
15,0.06902192601475597,0.1491823047399521
16,0.06902963965931329,0.14917629957199097
17,0.06894470977651282,0.14920076727867126
18,0.06897333852502022,0.14912505447864532
19,0.06894444457881807,0.149091899394989
