epoch,train_loss,valid_loss
1,0.6858322304878418,0.7981550097465515
2,0.5474494962401382,0.7122628688812256
3,0.5046842938406366,0.6732120513916016
4,0.48566911136400487,0.658852756023407
5,0.4778190790316077,0.6541259288787842
6,0.4694447772210049,0.6575556993484497
7,0.46943953280055556,0.6461425423622131
8,0.467006018677513,0.6582545638084412
9,0.4635839546430326,0.6567224860191345
10,0.46163824346956683,0.6490908861160278
11,0.459414435440025,0.6595945358276367
12,0.45635274413263016,0.639269232749939
13,0.4559022836802242,0.6463677287101746
14,0.45391810647829206,0.6506340503692627
15,0.45152524633927077,0.6427975296974182
16,0.4490937475804199,0.6476094126701355
17,0.4495839863636214,0.6447824239730835
18,0.44843760220979656,0.6450842618942261
