variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage,arm,freeze_backbone
degraded_patchtst,2047,19,0.5071319341659546,7.6677265650068875,0.01426153999636881,test,23028,23025,False,1.0,0.3122832179069519,0.5588230649382252,0.31603503227233887,41.64009475708008,23.549009323120117,33.02629470825195,41.64009475708008,23.549009323120117,41.64009475708008,23.549009323120117,41.64009475708008,23.549009323120117,41.64009475708008,23.549009323120117,0.0,0.0,0.9992721676826477,0.04807653650641441,0.002867836272343993,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2047,27,0.4798281490802765,9.894448958992143,0.015299524005968124,test,23029,23026,False,1.0,0.28784000873565674,0.5365072308325926,0.3069233298301697,39.977256774902344,22.870059967041016,33.78600311279297,41.49592971801758,23.634563446044922,41.44179916381836,24.593318939208984,42.424007415771484,25.736095428466797,41.29506301879883,23.618106842041016,0.14019694924354553,0.1055493358277663,0.5895575881004333,0.058623507618904114,0.05156179517507553,0.0,1.8980549573898315,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2048,15,0.5048338770866394,6.543298578006215,0.014539235999109223,test,23028,23025,False,1.0,0.3078881800174713,0.554876725063749,0.3118225932121277,41.34603500366211,23.235122680664062,32.9027099609375,41.34603500366211,23.235122680664062,41.34603500366211,23.235122680664062,41.34603500366211,23.235122680664062,41.34603500366211,23.235122680664062,0.0,0.0,0.9983871579170227,0.052770212292671204,0.0036150356754660606,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2048,32,0.4684576988220215,11.549311270006001,0.015267973998561502,test,23029,23026,False,1.0,0.2884688973426819,0.5370930062313992,0.30357038974761963,40.02090072631836,22.620220184326172,33.587589263916016,41.49319839477539,23.513235092163086,41.83933639526367,24.866958618164062,42.967403411865234,26.426015853881836,41.331520080566406,23.538240432739258,0.16792382299900055,0.11697905909293678,0.5974391102790833,0.06227295100688934,0.03226020559668541,0.0,2.6211094856262207,forecast,st_sparse_station_bias_delta_forecast,False
degraded_patchtst,2049,34,0.5036670565605164,11.050407783011906,0.01453567600401584,test,23028,23025,False,1.0,0.30698326230049133,0.5540607027217247,0.31513527035713196,41.28523254394531,23.481962203979492,33.124305725097656,41.28523254394531,23.481962203979492,41.28523254394531,23.481962203979492,41.28523254394531,23.481962203979492,41.28523254394531,23.481962203979492,0.0,0.0,0.9997602105140686,0.059706322848796844,0.0012317453511059284,0.0,0.0,input,degraded_patchtst,False
st_sparse_station_bias_delta_forecast,2049,17,0.49096959829330444,7.281959668995114,0.01527518400689587,test,23029,23026,False,1.0,0.3038727045059204,0.5512465006745353,0.3164788782596588,41.07553482055664,23.58207893371582,34.472023010253906,41.91766357421875,24.384397506713867,42.217288970947266,25.03709602355957,42.21548080444336,25.222185134887695,41.00094985961914,23.485319137573242,0.12440931797027588,0.12064921049547389,0.5990115404129028,0.11101269721984863,0.0540897510945797,0.0,1.6337220668792725,forecast,st_sparse_station_bias_delta_forecast,False
