variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,1,0.10002167522907257,7,3015,11.74805084250274,8.084747148957698,30.876970450471042,10338
st_time,7001,24,0.13589613139629364,30,3015,11.622227452113462,7.899859023430888,29.88914479325905,10338
st_rfft,7002,27,0.14410874247550964,30,3015,11.639877928172686,7.94550928531705,30.073231093195858,10338
st_time,7002,26,0.1462065875530243,30,3015,11.63884666935002,7.923298985567423,29.848956621614555,10338
st_rfft,7003,1,0.10119063407182693,7,3015,11.703830360951297,8.051010710793184,30.766953902648147,10338
st_time,7003,25,0.13603289425373077,30,3015,11.627651550661836,7.907448564191048,29.878613843130637,10338
st_rfft,7004,30,0.1496133953332901,30,3015,11.64232647103373,7.973364265081753,30.286846353242396,10338
st_time,7004,29,0.151200070977211,30,3015,11.639977540263649,7.925451736797053,29.876340835354092,10338
st_rfft,7005,30,0.14327441155910492,30,3015,11.653745094348572,8.007539667966034,30.523499388814674,10338
st_time,7005,27,0.13985107839107513,30,3015,11.655942740486937,7.943858548136878,29.987668973062565,10338
