variant,seed,rmse_difference_ugm3,mae_difference_ugm3,rmse_relative_change_percent
st_station_bias_delta_forecast,2032.0,-0.6651630401611293,-0.17774295806884766,-3.0910837854534856
st_station_bias_delta_forecast,2033.0,-0.6785640716552699,-0.11845588684082031,-3.174469046510886
st_station_bias_delta_forecast,2034.0,-0.5647144317626953,-0.14362812042236328,-2.643076832707081
st_station_bias_delta_forecast,2035.0,-0.6020812988281286,-0.03932094573974432,-2.7952138214957456
st_station_bias_delta_forecast,2036.0,-0.6664276123046875,-0.1452169418334961,-3.101488901081406
