epoch,train_loss,valid_loss
1,0.5420179924496435,1.169551968574524
2,0.4626429348142886,1.0981035232543945
3,0.4366288487199918,1.0566717386245728
4,0.42663536210890696,1.0446248054504395
5,0.421212759710285,1.0433205366134644
6,0.42184190159061413,1.0285906791687012
7,0.4162836874657544,1.0259193181991577
8,0.4171467477402883,1.023636817932129
9,0.41014419824779474,1.0065566301345825
10,0.4132470067884368,1.0110785961151123
11,0.4156629299656063,1.0279960632324219
12,0.4121767012275632,0.998185932636261
13,0.4106905423061993,1.0114670991897583
14,0.40943377321912594,1.018951654434204
15,0.40768448233956367,1.0152686834335327
16,0.4049155028389969,1.0084022283554077
17,0.40597804627086914,1.0052906274795532
18,0.4023062373177427,1.0115631818771362
19,0.40024598005640327,1.0155606269836426
20,0.4021125695481346,1.0031390190124512
