epoch,train_loss,valid_loss
1,0.09459400924558531,0.18644554913043976
2,0.0944393193917655,0.18619386851787567
3,0.09429829916963635,0.18598239123821259
4,0.09417125076495265,0.18580955266952515
5,0.09404098195549149,0.18565355241298676
6,0.09393845282190202,0.1856030374765396
7,0.09383665245603508,0.18542373180389404
8,0.09367903950108848,0.1852855384349823
9,0.09357872303252969,0.1852053552865982
10,0.09347930469623274,0.1850953996181488
11,0.09342202369316083,0.18497124314308167
12,0.09333079243309941,0.18504132330417633
13,0.09320434521181642,0.18485531210899353
14,0.0931768234366942,0.18481571972370148
15,0.09308664397774408,0.18484942615032196
16,0.09303436395328049,0.18472115695476532
17,0.09292152476022901,0.18467968702316284
18,0.09290317549931772,0.18471649289131165
19,0.09283255599813922,0.18465177714824677
20,0.09285059202484922,0.1846354901790619
21,0.09281590106721535,0.1846725344657898
22,0.09286181685170578,0.1845593899488449
23,0.09273836818679237,0.18465697765350342
24,0.09264102750560888,0.18467998504638672
25,0.09268972910266048,0.18464650213718414
26,0.09260075299992487,0.18462763726711273
27,0.09264393252246257,0.18461692333221436
28,0.09266730446910634,0.18459804356098175
