epoch,train_loss,valid_loss
1,0.09863117873908528,0.19896182417869568
2,0.09844575096783743,0.1986144781112671
3,0.0982827260580581,0.198292538523674
4,0.09811098030115598,0.19799108803272247
5,0.09795699102677889,0.19770188629627228
6,0.0978227806303183,0.1974562704563141
7,0.09765051310790776,0.19720540940761566
8,0.09750563419960555,0.19705045223236084
9,0.09737790191057623,0.1966988444328308
10,0.0971686579411978,0.19657090306282043
11,0.09704687816636183,0.1964353621006012
12,0.09690009186445347,0.1962549090385437
13,0.09679131310790437,0.19601570069789886
14,0.09668056999153934,0.19594520330429077
15,0.09657027322041917,0.19584795832633972
16,0.09639997442023696,0.19568344950675964
17,0.09632955853827922,0.19566285610198975
18,0.09625361287138112,0.19564583897590637
19,0.09624623580717705,0.1954975426197052
20,0.09616823085676816,0.19554868340492249
21,0.09614689062498785,0.19540978968143463
22,0.09605453674082465,0.19539695978164673
23,0.09601938641567026,0.1953006535768509
24,0.09593125321795523,0.19536449015140533
25,0.09589273987761446,0.19524548947811127
26,0.09584229729325079,0.1951708346605301
27,0.0958145697152031,0.19514915347099304
28,0.09580089930397484,0.19512104988098145
29,0.09565025392112758,0.19502614438533783
30,0.09555930433898545,0.1949666291475296
