epoch,train_loss,valid_loss
1,0.08783437450333396,0.10961682349443436
2,0.08743573531459267,0.10872272402048111
3,0.08716477501903823,0.1077604591846466
4,0.08697938678583296,0.10680005699396133
5,0.08678804457482725,0.10658719390630722
6,0.08672529669976471,0.10638784617185593
7,0.08659451796178377,0.10580899566411972
8,0.08649103751178622,0.10568317025899887
9,0.0864656828393047,0.1051063984632492
10,0.08641116455836657,0.10526280105113983
11,0.08631411375287343,0.10492867976427078
12,0.08620556786705559,0.10500525683164597
13,0.08624403546548913,0.1050187274813652
14,0.08618320479939873,0.1045842170715332
15,0.0861036366657062,0.10491645336151123
16,0.08605903572965376,0.10472845286130905
17,0.0860620404037312,0.10441570729017258
18,0.08597413429824433,0.10489131510257721
19,0.08588067608894688,0.10464461147785187
20,0.08598985888875357,0.10419141501188278
21,0.08583725888048462,0.10483182966709137
22,0.08585170497103493,0.1049715131521225
23,0.08587273997638879,0.1043071374297142
24,0.08573754494979043,0.10436848551034927
25,0.08580198023382193,0.10449015349149704
26,0.08569042386099844,0.10447286814451218
