variant,seed,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,initialized_from_degraded,backbone_lr_scale,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,disable_neighbor_rmse_ugm3,disable_neighbor_mae_ugm3,zero_neighbor_rmse_ugm3,zero_neighbor_mae_ugm3,shuffle_neighbor_rmse_ugm3,shuffle_neighbor_mae_ugm3,center_copy_neighbor_rmse_ugm3,center_copy_neighbor_mae_ugm3,alpha,spatial_residual_rms_ratio,gate_normalized_entropy,null_neighbor_weight_mean,gate_sample_std_mean,neighbor_out_weight_norm,spatial_forecast_weight_norm,fusion_stage
degraded_patchtst,2047,16,0.820453941822052,11.804016014008084,0.03194739599712193,test,27678,27675,False,1.0,0.6145139336585999,0.7839093912300068,0.4834115207195282,58.37199783325195,35.996124267578125,46.5570068359375,58.37199783325195,35.996124267578125,58.37199783325195,35.996124267578125,58.37199783325195,35.996124267578125,58.37199783325195,35.996124267578125,0.0,0.0,0.9992042183876038,0.04723825678229332,0.002880354644730687,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2047,28,0.7902485728263855,12.301075012001093,0.021258292996208183,test,27679,6414,True,0.0,0.5926026105880737,0.7698068657709372,0.4786028563976288,57.32188415527344,35.63805389404297,46.99821090698242,58.50869369506836,36.018043518066406,59.28650665283203,38.1435546875,58.99090576171875,37.781646728515625,59.7414436340332,37.52785873413086,0.17087669670581818,0.11131054860311514,0.5964987874031067,0.056681349873542786,0.036079421639442444,0.0,3.447906255722046,forecast
degraded_patchtst,2048,9,0.8376038074493408,8.603285485005472,0.019883421002305113,test,27678,27675,False,1.0,0.5410976409912109,0.7355933937925292,0.46163052320480347,54.77425765991211,34.374244689941406,46.300926208496094,54.77425765991211,34.374244689941406,54.77425765991211,34.374244689941406,54.77425765991211,34.374244689941406,54.77425765991211,34.374244689941406,0.0,0.0,0.998839795589447,0.05256462097167969,0.0030620573088526726,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2048,35,0.7907974720001221,13.792144353006734,0.020663467003032565,test,27679,6414,True,0.0,0.5039213299751282,0.7098741648877835,0.4436720013618469,52.859134674072266,33.03700637817383,45.29785919189453,54.848533630371094,34.43797302246094,54.5703125,35.705753326416016,55.243186950683594,35.78963851928711,54.660125732421875,34.3780517578125,0.19178061187267303,0.13686408370521239,0.5773459076881409,0.2697649300098419,0.056903984397649765,0.0,4.470498561859131,forecast
degraded_patchtst,2049,16,0.8236369490623474,11.820551987999352,0.019429881998803467,test,27678,27675,False,1.0,0.5778266787528992,0.7601491161297889,0.47062963247299194,56.60274124145508,35.04434585571289,45.72990417480469,56.60274124145508,35.04434585571289,56.60274124145508,35.04434585571289,56.60274124145508,35.04434585571289,56.60274124145508,35.04434585571289,0.0,0.0,0.9998111724853516,0.060167908668518066,0.001051978673785925,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2049,25,0.7889260053634644,11.347249561993522,0.020308471997850575,test,27679,6414,True,0.0,0.5482202768325806,0.7404189873528235,0.46367979049682617,55.133583068847656,34.52684020996094,46.38517379760742,56.33867645263672,34.81412887573242,56.81733703613281,36.35326385498047,56.9838981628418,36.312965393066406,57.0196533203125,36.06935501098633,0.157333105802536,0.11860494201455396,0.6039474606513977,0.14109888672828674,0.045381564646959305,0.0,3.4435346126556396,forecast
degraded_patchtst,2050,14,0.8200088739395142,10.791441563007538,0.0196340970142046,test,27678,27675,False,1.0,0.5584887862205505,0.7473210730472883,0.46323302388191223,55.64753723144531,34.49357223510742,46.41909408569336,55.64753723144531,34.49357223510742,55.64753723144531,34.49357223510742,55.64753723144531,34.49357223510742,55.64753723144531,34.49357223510742,0.0,0.0,0.9984713792800903,0.06483152508735657,0.003360174596309662,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2050,40,0.7872152924537659,14.038606351008639,0.021946925000520423,test,27679,6414,True,0.0,0.5318673849105835,0.7292923864339895,0.4525991976261139,54.30506896972656,33.70174789428711,45.672996520996094,56.14518737792969,34.836265563964844,57.20468521118164,37.29931640625,57.37027359008789,37.14148712158203,56.181304931640625,34.87370681762695,0.20058666169643402,0.12076201975918414,0.5573186874389648,0.30880123376846313,0.049798253923654556,0.0,3.9429643154144287,forecast
degraded_patchtst,2051,15,0.8361714482307434,11.45047044599778,0.0213259769952856,test,27678,27675,False,1.0,0.5517120957374573,0.7427732465143432,0.4599935710430145,55.30888748168945,34.25235366821289,46.60037612915039,55.30888748168945,34.25235366821289,55.30888748168945,34.25235366821289,55.30888748168945,34.25235366821289,55.30888748168945,34.25235366821289,0.0,0.0,0.9977740049362183,0.07622788846492767,0.0033151155803352594,0.0,0.0,input
st_sparse_station_bias_delta_forecast,2051,22,0.8042182922363281,10.290477706992533,0.020296603994211182,test,27679,6414,True,0.0,0.526214063167572,0.7254061367038275,0.4503791034221649,54.01568603515625,33.53643798828125,47.74842071533203,55.5574836730957,34.388946533203125,55.373409271240234,35.0880241394043,55.77643585205078,35.31942367553711,54.34124755859375,33.7520751953125,0.15370117127895355,0.1164200884011096,0.5413491725921631,0.3588005602359772,0.06518995761871338,0.0,4.028970241546631,forecast
