variant,arm,seed,status,best_epoch,best_valid_loss,training_seconds,test_inference_seconds,evaluation_split,parameter_count,trainable_parameter_count,layer,requested_capacity,capacity_status,input_channels,selected_alpha,prediction_file,mse_scaled,rmse_scaled,mae_scaled,rmse_ugm3,mae_ugm3,smape_percent,selected_channel_indices,hyperparameters
center_lstm_default,center_lstm,2048,completed,15,0.510245680809021,4.331419394002296,0.017180769005790353,test,41806,41806,B,default,default,1,,predictions/center_lstm_default_seed2048.npz,0.3258747458457947,0.5708543998654952,0.35035791993141174,42.48841857910156,26.07697105407715,37.863670349121094,[9],"{""hidden_size"": 100}"
center_lstm_default,center_lstm,2049,completed,23,0.48640140891075134,6.141076873987913,0.017129886997281574,test,41806,41806,B,default,default,1,,predictions/center_lstm_default_seed2049.npz,0.3205863833427429,0.5662034822771252,0.3397488594055176,42.14225769042969,25.287342071533203,35.441226959228516,[9],"{""hidden_size"": 100}"
center_tcn_default,center_tcn,2047,completed,29,0.705801784992218,212.8225024209969,0.664397230008035,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2047.npz,0.4433039426803589,0.6658107408868972,0.436446875333786,49.555973052978516,32.48453140258789,48.7110595703125,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2048,completed,30,0.712528645992279,209.78777343100228,0.324284488990088,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2048.npz,0.4520818293094635,0.6723703066833511,0.44437912106513977,50.0442008972168,33.07492446899414,45.96698760986328,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
center_tcn_default,center_tcn,2049,completed,30,0.6146247982978821,209.74365405199933,0.32396534699364565,test,66806,66806,B,default,default,1,,predictions/center_tcn_default_seed2049.npz,0.38124117255210876,0.6174473034616872,0.4196963310241699,45.95630645751953,31.237796783447266,45.34882736206055,[9],"{""ks"": 7, ""layers"": [25, 25, 25, 25, 25, 25, 25, 25]}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2047,completed,5,0.8268510699272156,3.792849010002101,0.027920319989789277,test,20940,20937,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2047.npz,0.4525277018547058,0.6727017926650009,0.49741601943969727,50.068870544433594,37.02243423461914,59.981719970703125,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2048,completed,6,1.017100214958191,4.065653593002935,0.01594949999707751,test,20940,20937,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2048.npz,0.49295735359191895,0.7021092177089822,0.49230054020881653,52.257652282714844,36.64168930053711,58.20926284790039,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_all_default,plain_mix_patchtst_all,2049,completed,4,0.6436677575111389,3.5837499709887197,0.016181807004613802,test,20940,20937,C,default,default,18,,predictions/plain_mix_patchtst_all_default_seed2049.npz,0.3797304034233093,0.6162226897991581,0.3951394259929657,45.86516189575195,29.4100399017334,51.50101089477539,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2047,completed,28,0.9096442461013794,10.371637888005353,0.02741036200313829,test,20556,20553,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2047.npz,0.9160158038139343,0.9570871453603033,0.6860089302062988,71.23553466796875,51.0593147277832,65.38679504394531,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2048,completed,6,0.721574604511261,4.108556348990533,0.01590143798966892,test,20556,20553,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2048.npz,0.6097767949104309,0.7808820621005652,0.5715115666389465,58.12068176269531,42.53733444213867,57.3021240234375,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
plain_mix_patchtst_top5_default,plain_mix_patchtst_top5,2049,completed,13,1.166948676109314,6.414172487013275,0.01592539800913073,test,20556,20553,C,default,default,6,,predictions/plain_mix_patchtst_top5_default_seed2049.npz,1.1916710138320923,1.091636850711853,0.7777025103569031,81.25001525878906,57.88402557373047,70.63993072509766,"[9, 14, 11, 16, 15, 4]","{""c_in"": 1, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""station_mixer"": ""Conv1d(S,32,1)-GELU-Conv1d(32,1,1)"", ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2047,completed,21,0.4840533137321472,158.9315299269947,0.29729170999780763,test,20333,20330,C,default,default,18,,predictions/patchtst_ci_all_default_seed2047.npz,0.3133794367313385,0.5598030338711452,0.3299561142921448,41.665870666503906,24.5584774017334,36.66566848754883,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2048,completed,15,0.4766902029514313,123.24945476499852,0.2973940399970161,test,20333,20330,C,default,default,18,,predictions/patchtst_ci_all_default_seed2048.npz,0.32114356756210327,0.5666953039880455,0.32964980602264404,42.17885971069336,24.535676956176758,35.9678955078125,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_all_default,patchtst_ci_all,2049,completed,20,0.47729378938674927,152.35042975899705,0.29722977698838804,test,20333,20330,C,default,default,18,,predictions/patchtst_ci_all_default_seed2049.npz,0.319559782743454,0.56529619027856,0.33315709233283997,42.07472610473633,24.796722412109375,36.95357131958008,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""c_in"": 18, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2047,completed,18,0.48598581552505493,45.67171633000544,0.09069921699119732,test,20309,20306,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2047.npz,0.31771010160446167,0.5636577876730363,0.3309464156627655,41.95278549194336,24.63218116760254,35.725276947021484,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2048,completed,9,0.4752100706100464,27.84950653401029,0.09027397700992879,test,20309,20306,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2048.npz,0.31229835748672485,0.558836610725107,0.329031765460968,41.59394073486328,24.489675521850586,35.40299987792969,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""stride"": 2}"
patchtst_ci_top5_default,patchtst_ci_top5,2049,completed,12,0.47932305932044983,33.42736725900613,0.09022094300598837,test,20309,20306,C,default,default,6,,predictions/patchtst_ci_top5_default_seed2049.npz,0.3142310082912445,0.56056311713423,0.32931390404701233,41.722442626953125,24.51067543029785,35.527099609375,"[9, 14, 11, 16, 15, 4]","{""c_in"": 6, ""c_out"": 1, ""d_ff"": 128, ""d_model"": 16, ""dropout"": 0.2, ""n_heads"": 4, ""n_layers"": 3, ""padding_patch"": true, ""patch_len"": 4, ""pred_dim"": 6, ""seq_len"": 72, ""stride"": 2}"
multi_gru_default,multi_gru,2047,completed,19,0.41726502776145935,7.608994927999447,0.022826289001386613,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2047.npz,0.27049487829208374,0.5200912211257596,0.30448365211486816,38.710140228271484,22.66257095336914,33.935890197753906,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2048,completed,20,0.41724804043769836,7.738183559005847,0.02307164599187672,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2048.npz,0.2893548905849457,0.5379171781835431,0.3169548213481903,40.03691864013672,23.590797424316406,33.73045349121094,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
multi_gru_default,multi_gru,2049,completed,19,0.4210353195667267,7.603370479992009,0.0228882480005268,test,36606,36606,C,default,default,18,,predictions/multi_gru_default_seed2049.npz,0.2721812129020691,0.5217098934293551,0.3078352212905884,38.83061981201172,22.91202735900879,33.39142608642578,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]","{""hidden_size"": 100}"
