arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,5,0.30323365330696106,11,6.599382427000819,False,False,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,1,0.30978909134864807,7,1.6084107700007735,True,True,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,19,0.29204532504081726,25,10.836554990997683,False,False,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,4,0.2864602506160736,10,2.09494442399955,True,True,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,28,0.2923693060874939,30,13.108700857002987,False,False,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,3,0.28884103894233704,9,1.8854238649983017,True,True,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,24,0.2958465814590454,30,13.122479350000503,False,False,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,3,0.2926175892353058,9,1.887321153000812,True,True,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,5,0.3017742931842804,11,4.969377312001598,False,False,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,4,0.30627724528312683,10,2.087063221999415,True,True,53675aeb95c746309223c0c75ff03913583686ec313d027bc5b80d4612c0ebbf
