variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,2,0.1015034168958664,8,5901,14.558182071453922,9.925774046010096,27.494421157113663,18876
st_time,7001,1,0.10073726624250412,7,5901,14.563164849922583,9.923496182072489,27.485261398924315,18876
st_rfft,7002,3,0.10272181034088135,9,5901,14.727729119549382,10.158999396370842,28.84089247380599,18876
st_time,7002,2,0.1017967164516449,8,5901,14.707272464482815,10.122123789095125,28.76116454383747,18876
st_rfft,7003,2,0.10177688300609589,8,5901,14.379702513249422,9.687957377776323,26.89116585875983,18876
st_time,7003,7,0.10610136389732361,13,5901,14.27855282456895,9.595160740769296,26.589845559900272,18876
st_rfft,7004,2,0.10183458030223846,8,5901,14.706418528310992,10.137739901776081,29.09586635071857,18876
st_time,7004,2,0.10180043429136276,8,5901,14.655833176252518,10.0927171072583,28.948733898786134,18876
st_rfft,7005,3,0.10269421339035034,9,5901,14.86414587490943,10.292084803139666,29.29081933260345,18876
st_time,7005,1,0.10078658163547516,7,5901,14.87964124920255,10.302973098031392,29.30939494615506,18876
