variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,9,0.10643362998962402,15,1572,9.743221360184728,5.872880403394173,15.520474484318544,5178
st_time,7001,9,0.10976684838533401,15,1572,9.734858569040362,5.8338562997440055,15.316963700439626,5178
st_rfft,7002,1,0.09986764192581177,7,1572,9.71896988276068,5.836021319831739,15.418459394177908,5178
st_time,7002,30,0.12828730046749115,30,1572,9.660070735575857,5.756678594130261,15.146493788138669,5178
st_rfft,7003,18,0.11475365608930588,24,1572,9.666854780687087,5.831324406414246,15.400623731033395,5178
st_time,7003,12,0.1112198680639267,18,1572,9.667356340240042,5.804811632370756,15.208445344728922,5178
st_rfft,7004,23,0.11764167249202728,29,1572,9.627142583306833,5.8098369530611125,15.378060953293133,5178
st_time,7004,10,0.1080377921462059,16,1572,9.638613790861664,5.795386866189744,15.22190009518056,5178
st_rfft,7005,14,0.11085161566734314,20,1572,9.731824237378557,5.843491053664118,15.38673433193328,5178
st_time,7005,14,0.11204492300748825,20,1572,9.718113579455977,5.802592083034758,15.170850039465478,5178
