variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,30,0.14440496265888214,30,3015,18.76687552732077,12.89124242764512,35.80426824214635,10338
st_time,7001,4,0.10529950261116028,10,3015,18.513866387103832,12.706109690652362,35.09091137875128,10338
st_rfft,7002,4,0.10540668666362762,10,3015,18.52918722223057,12.747918561063484,35.275057196592364,10338
st_time,7002,2,0.10268294811248779,8,3015,18.52314569523422,12.744473006790347,35.26476474804417,10338
st_rfft,7003,27,0.13390836119651794,30,3015,18.66407571577035,12.81082220330278,35.50848934388828,10338
st_time,7003,2,0.10211548954248428,8,3015,18.518005609881406,12.715405530038437,35.155169501885226,10338
st_rfft,7004,4,0.10458401590585709,10,3015,18.47813395486337,12.680645743060282,34.91318134816814,10338
st_time,7004,2,0.10166046023368835,8,3015,18.4651994051365,12.67556062264054,34.89307709402846,10338
st_rfft,7005,4,0.10521161556243896,10,3015,18.257356193001346,12.631654775541648,34.76607262821559,10338
st_time,7005,2,0.10211869329214096,8,3015,18.2580954039775,12.627123475697452,34.771639650166215,10338
