arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,38,1.2545145750045776,40,14.076492717998917,False,False,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,25,1.1654266119003296,33,5.754069496000739,True,True,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,11,1.3124374151229858,19,6.069845134999923,False,False,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,30,1.2262561321258545,38,6.760938856001303,True,True,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,3,1.332252025604248,11,3.5381488790008007,False,False,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,18,1.2459571361541748,26,4.767204767998919,True,True,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,4,1.327521800994873,12,3.8584255230016424,False,False,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,14,1.2497875690460205,22,3.8468874680002045,True,True,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,19,1.3165582418441772,27,8.789027137998346,False,False,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,40,1.230674386024475,40,7.072748987000523,True,True,1a8d9641cf5bf450ba79f58ac06d8baf1015cd3f56612263e1ba9ddbc9497274
