arm,seed,artifact,best_epoch,best_valid_loss,trained_epochs,training_seconds,initialized_from_degraded,backbone_frozen,config_fingerprint
degraded_patchtst,7001,predictions/degraded_patchtst_seed7001.npz,7,0.21969586610794067,13,5.829359573999682,False,False,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
st_sparse_station_bias_delta_forecast,7001,predictions/st_sparse_station_bias_delta_forecast_seed7001.npz,30,0.20160254836082458,30,6.286451011001191,True,True,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
degraded_patchtst,7002,predictions/degraded_patchtst_seed7002.npz,6,0.23115451633930206,12,5.237562058002368,False,False,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
st_sparse_station_bias_delta_forecast,7002,predictions/st_sparse_station_bias_delta_forecast_seed7002.npz,30,0.22235360741615295,30,6.427877136000461,True,True,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
degraded_patchtst,7003,predictions/degraded_patchtst_seed7003.npz,4,0.22025568783283234,10,4.5067687970004044,False,False,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
st_sparse_station_bias_delta_forecast,7003,predictions/st_sparse_station_bias_delta_forecast_seed7003.npz,30,0.21503114700317383,30,6.256382955998561,True,True,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
degraded_patchtst,7004,predictions/degraded_patchtst_seed7004.npz,26,0.2210119515657425,30,13.158639622997725,False,False,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
st_sparse_station_bias_delta_forecast,7004,predictions/st_sparse_station_bias_delta_forecast_seed7004.npz,28,0.1972135752439499,30,6.459068365998974,True,True,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
degraded_patchtst,7005,predictions/degraded_patchtst_seed7005.npz,8,0.22939828038215637,14,6.059064085999125,False,False,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
st_sparse_station_bias_delta_forecast,7005,predictions/st_sparse_station_bias_delta_forecast_seed7005.npz,30,0.21181882917881012,30,6.456864760999451,True,True,289aebe2aaa2d5d4942f6c519c8d55561d2ab31e995c5ffe1483a17735745f6f
