variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,28,0.12530499696731567,30,1572,17.065358190621335,11.43599993054432,32.07014308649568,5034
st_time,7001,14,0.11280819773674011,20,1572,16.9990807025317,11.395395722614662,31.977541055942645,5034
st_rfft,7002,30,0.13222411274909973,30,1572,17.77445339136941,11.932888862676549,33.992470693614116,5034
st_time,7002,19,0.11861070245504379,25,1572,17.771367380980177,11.935413914537639,34.06836828515167,5034
st_rfft,7003,23,0.11604565382003784,29,1572,17.624788335893463,11.87144764614901,33.6372600412426,5034
st_time,7003,14,0.11012880504131317,20,1572,17.62369042192336,11.877234686638184,33.790930393676305,5034
st_rfft,7004,19,0.11696784198284149,25,1572,17.473685291734444,11.707987965692544,32.944232997361105,5034
st_time,7004,9,0.1074332669377327,15,1572,17.443239384986843,11.689708117506644,32.905134179840886,5034
st_rfft,7005,19,0.11905289441347122,25,1572,17.515911825222858,11.780485309302263,33.360605125621056,5034
st_time,7005,9,0.10922554135322571,15,1572,17.50461755248212,11.77752754278111,33.44290663177782,5034
