variant,seed,best_epoch,beta,trained_epochs,trainable_parameter_count,rmse_ugm3,mae_ugm3,smape_percent,element_count
st_rfft,7001,3,0.10270719230175018,9,5901,17.908489722141177,11.284366255299831,29.01882519597156,20028
st_time,7001,2,0.10166158527135849,8,5901,17.890185405422155,11.253948753551972,28.951678746673853,20028
st_rfft,7002,2,0.1015758067369461,8,5901,17.94529029770008,11.37481999183001,29.397538140173772,20028
st_time,7002,1,0.10073595494031906,7,5901,17.944185789135705,11.368897771749616,29.403850427495993,20028
st_rfft,7003,1,0.10062748938798904,7,5901,17.89127167564081,11.305470034250938,29.08572704380617,20028
st_time,7003,1,0.10073881596326828,7,5901,17.84337461204027,11.281821909078419,29.050514446074672,20028
st_rfft,7004,1,0.10073242336511612,7,5901,18.049087412034126,11.426797039617863,29.33548765162209,20028
st_time,7004,1,0.10075203329324722,7,5901,18.006380772990553,11.415216134412098,29.350044228093985,20028
st_rfft,7005,3,0.10244344919919968,9,5901,18.00586998574557,11.496739097143424,29.64335119073414,20028
st_time,7005,1,0.10062872618436813,7,5901,18.042733650203672,11.507742927772975,29.672318030188237,20028
